train_loss,train_compile_metrics,test_loss,test_compile_metrics
0.269166499376297,0.8703169822692871,0.30819350481033325,0.9080459475517273
0.22932882606983185,0.9164265394210815,0.29065650701522827,0.8735632300376892
0.2434779703617096,0.9020172953605652,0.28044554591178894,0.8735632300376892
0.23991934955120087,0.890489935874939,0.3045857846736908,0.8275862336158752
0.2267090380191803,0.9080459475517273,0.2833487391471863,0.8720930218696594
