repeat,fold,test_auroc,test_auprc,test_acc,test_ppv,test_sensitivity,test_specificity,test_f1,test_sen_99spe,test_threshold_99spe,test_ppv_threshold_99spe,test_acc_99spe,test_f1_99spe,test_sen_98spe,test_threshold_98spe,test_ppv_threshold_98spe,test_acc_98spe,test_f1_98spe,test_sen_95spe,test_threshold_95spe,test_ppv_threshold_95spe,test_acc_95spe,test_f1_95spe
11,5,0.99609375,0.9891666666666667,0.9642857142857143,0.9473684210526315,0.9,0.984375,0.9230769230769231,0.9,0.55057496,1.0,0.9450000000000001,0.9473684210526315,0.9,0.55057496,1.0,0.94,0.9473684210526315,0.95,0.22470538,0.8636363636363636,0.927734375,0.9047619047619048
12,1,1.0,1.0,0.9879518072289156,1.0,0.9375,1.0,0.967741935483871,0.0,inf,0.0,0.495,0.0,0.0,inf,0.0,0.49,0.0,0.0,inf,0.0,0.475,0.0
12,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,inf,0.0,0.495,0.0,0.0,inf,0.0,0.49,0.0,0.0,inf,0.0,0.475,0.0
12,3,0.9977678571428571,0.9940476190476193,0.9529411764705882,1.0,0.8095238095238095,1.0,0.8947368421052632,0.0,inf,0.0,0.495,0.0,0.0,inf,0.0,0.49,0.0,0.9523809523809523,0.013688995,0.9090909090909091,0.9363467261904761,0.9302325581395349
12,4,0.9932659932659933,0.982905982905983,0.9761904761904762,1.0,0.8888888888888888,1.0,0.9411764705882353,0.0,inf,0.0,0.495,0.0,0.0,inf,0.0,0.49,0.0,0.0,inf,0.0,0.475,0.0
12,5,1.0,1.0,0.9759036144578314,1.0,0.875,1.0,0.9333333333333333,0.0,inf,0.0,0.495,0.0,0.0,inf,0.0,0.49,0.0,0.0,inf,0.0,0.475,0.0
13,1,1.0,1.0,0.9880952380952381,1.0,0.9444444444444444,1.0,0.9714285714285714,0.0,inf,0.0,0.495,0.0,0.0,inf,0.0,0.49,0.0,0.0,inf,0.0,0.475,0.0
13,2,1.0,1.0,0.9879518072289156,1.0,0.9375,1.0,0.967741935483871,0.0,inf,0.0,0.495,0.0,0.0,inf,0.0,0.49,0.0,0.0,inf,0.0,0.475,0.0
13,3,1.0,0.9999999999999998,0.9761904761904762,1.0,0.8947368421052632,1.0,0.9444444444444444,0.0,inf,0.0,0.495,0.0,0.0,inf,0.0,0.49,0.0,0.0,inf,0.0,0.475,0.0
13,4,0.9932659932659933,0.982905982905983,0.9761904761904762,1.0,0.8888888888888888,1.0,0.9411764705882353,0.0,inf,0.0,0.495,0.0,0.0,inf,0.0,0.49,0.0,0.0,inf,0.0,0.475,0.0
13,5,0.9966329966329966,0.9898989898989901,0.9880952380952381,1.0,0.9444444444444444,1.0,0.9714285714285714,0.0,inf,0.0,0.495,0.0,0.0,inf,0.0,0.49,0.0,0.9444444444444444,0.027150642,0.85,0.9256313131313132,0.8947368421052632
14,1,1.0,1.0,0.9404761904761905,1.0,0.7222222222222222,1.0,0.8387096774193549,0.0,inf,0.0,0.495,0.0,0.0,inf,0.0,0.49,0.0,0.0,inf,0.0,0.475,0.0
14,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,inf,0.0,0.495,0.0,0.0,inf,0.0,0.49,0.0,0.0,inf,0.0,0.475,0.0
14,3,0.9991582491582491,0.997076023391813,0.9761904761904762,1.0,0.8888888888888888,1.0,0.9411764705882353,0.9444444444444444,0.14778039,1.0,0.9672222222222222,0.9714285714285714,0.9444444444444444,0.14778039,1.0,0.9622222222222222,0.9714285714285714,0.9444444444444444,0.14778039,1.0,0.9472222222222222,0.9714285714285714
14,4,0.9936204146730462,0.9821052631578946,0.9647058823529412,1.0,0.8421052631578947,1.0,0.9142857142857143,0.0,inf,0.0,0.495,0.0,0.8947368421052632,0.075022005,0.9444444444444444,0.9299441786283891,0.918918918918919,0.8947368421052632,0.075022005,0.9444444444444444,0.9151714513556619,0.918918918918919
14,5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,inf,0.0,0.495,0.0,0.0,inf,0.0,0.49,0.0,0.0,inf,0.0,0.475,0.0
15,1,1.0,1.0,0.9761904761904762,1.0,0.875,1.0,0.9333333333333333,0.0,inf,0.0,0.495,0.0,0.0,inf,0.0,0.49,0.0,0.0,inf,0.0,0.475,0.0
15,2,1.0,1.0,0.9879518072289156,1.0,0.9411764705882353,1.0,0.9696969696969697,0.0,inf,0.0,0.495,0.0,0.0,inf,0.0,0.49,0.0,0.0,inf,0.0,0.475,0.0
15,3,0.9992025518341308,0.9973684210526312,0.9882352941176471,1.0,0.9473684210526315,1.0,0.972972972972973,0.9473684210526315,0.42673892,1.0,0.9686842105263158,0.972972972972973,0.9473684210526315,0.42673892,1.0,0.9636842105263157,0.972972972972973,0.9473684210526315,0.42673892,1.0,0.9486842105263158,0.972972972972973
