ichorcna_strat,feat,.metric,mean,median,sd,ci_95_lower,ci_95_upper,sem_lower,sem_upper
"[0, 0.03]",cnv_sd_length_ctRatio,test_acc_98spe,0.6267174040949183,0.6144047619047619,0.06611892958832055,0.6084943107405822,0.646345468212565,0.6171739586458316,0.636260849544005
"[0, 0.03]",cnv_sd_length_ctRatio,test_acc_99spe,0.6317174040949183,0.6194047619047619,0.06611892958832054,0.6130722431497848,0.6492518318651322,0.6221739586458316,0.641260849544005
"[0, 0.03]",cnv_sd_length_ctRatio,test_auprc,0.9222493717264482,0.9208540825116106,0.018355056177311497,0.9169610269042047,0.927375649708761,0.9196000475702077,0.9248986958826886
"[0, 0.03]",cnv_sd_length_ctRatio,test_auroc,0.8787313369037456,0.8814407452302003,0.02286763172904136,0.8723114367849607,0.8846987987578081,0.8754306785701228,0.8820319952373684
"[0, 0.03]",cnv_sd_length_ctRatio,test_f1,0.8443546934048386,0.839622641509434,0.01894272338378351,0.838952999424171,0.8495281476651718,0.8416205467936356,0.8470888400160416
"[0, 0.03]",cnv_sd_length_ctRatio,test_f1_95spe,0.6255855702432511,0.6416109506666139,0.119346949190397,0.5914938831175736,0.6588090094998139,0.608359321932742,0.6428118185537602
"[0, 0.03]",cnv_sd_length_ctRatio,test_f1_98spe,0.41360492970521945,0.3984732824427481,0.15667003619459266,0.37037269304060705,0.4570614391252097,0.39099155781249534,0.43621830159794356
"[0, 0.03]",cnv_sd_length_ctRatio,test_f1_99spe,0.41360492970521945,0.3984732824427481,0.15667003619459266,0.3674830281683523,0.45928944644177305,0.39099155781249534,0.43621830159794356
"[0, 0.03]",cnv_sd_length_ctRatio,test_ppv,0.851031061306926,0.8537899706065735,0.021887283244410225,0.8451394732896106,0.857426602676226,0.8478719040886785,0.8541902185251734
"[0, 0.03]",cnv_sd_length_ctRatio,test_sen_95spe,0.4751855718722095,0.48130341880341876,0.12686560791590207,0.44072042784085264,0.5096483532017029,0.45687409865192163,0.49349704509249737
"[0, 0.03]",cnv_sd_length_ctRatio,test_sen_98spe,0.2734348081898367,0.2488095238095238,0.1322378591766411,0.23869358550148953,0.31135178940080793,0.2543479172916633,0.29252169908801007
"[0, 0.03]",cnv_sd_length_ctRatio,test_sen_99spe,0.2734348081898367,0.2488095238095238,0.1322378591766411,0.23757824555463614,0.3079693921234126,0.2543479172916633,0.29252169908801007
"[0, 0.03]",cnv_sd_length_ctRatio,test_sensitivity,0.8386053559688396,0.8370740498034076,0.030795961807144313,0.8300042940318677,0.8475800333089822,0.8341603417590125,0.8430503701786666
"[0, 0.03]",cnv_sd_length_ctRatio,test_specificity,0.757165961401337,0.7637648809523809,0.040669659271859344,0.746267811478329,0.7685020650986369,0.7512958017192224,0.7630361210834515
"[0, 0.03]",cnv_sd_length_ctRatio_slRatio,test_acc,0.807254559304566,0.8081395348837209,0.021695300923849428,0.8012508506687727,0.8134524339628982,0.8041231123474324,0.8103860062616997
"[0, 0.03]",cnv_sd_length_ctRatio_slRatio,test_acc_95spe,0.6913409077137783,0.6928336033395904,0.05801350524861091,0.6753444372818795,0.7078470944678343,0.6829673794957984,0.6997144359317582
"[0, 0.03]",cnv_sd_length_ctRatio_slRatio,test_acc_98spe,0.6217374812836036,0.6144266055045872,0.058226782358971906,0.6057263520785303,0.6387004238813808,0.613333169166354,0.6301417934008532
"[0, 0.03]",cnv_sd_length_ctRatio_slRatio,test_acc_99spe,0.6267374812836036,0.6194266055045872,0.0582267823589719,0.6111333015563607,0.6429228970686641,0.6183331691663541,0.6351417934008532
"[0, 0.03]",cnv_sd_length_ctRatio_slRatio,test_auprc,0.9206612771592926,0.9192121917820613,0.01796113098562362,0.9159572984346073,0.9256399706090108,0.9180688112069176,0.9232537431116675
"[0, 0.03]",cnv_sd_length_ctRatio_slRatio,test_auroc,0.8769090218044215,0.8768246744115611,0.02201718268701317,0.8701784118190772,0.8829813101402518,0.8737311152166355,0.8800869283922076
"[0, 0.03]",cnv_sd_length_ctRatio_slRatio,test_f1,0.8441364644489191,0.8428649237472767,0.018210839424162555,0.8387705638477365,0.8490458863613924,0.8415079561879918,0.8467649727098464
