ichorcna_strat,feat,.metric,mean,median,sd,ci_95_lower,ci_95_upper,sem_lower,sem_upper
"[0, 0.03]",SD,Specificity,0.7321146278196128,0.7328591417910448,0.038665757125129596,0.7218073668169713,0.7429771903917834,0.7266464640070346,0.737582791632191
"[0, 0.03]",SD,F1,0.8258890921786032,0.8274312541918176,0.020021661220211588,0.8203789943821048,0.8313847164972532,0.8230576016947169,0.8287205826624895
"[0, 0.03]",SD,Accuracy,0.7854678048124748,0.7855054442801452,0.024000843581929627,0.7790505612313483,0.7920400423444012,0.7820735729622788,0.7888620366626709
"[0, 0.03]",CNV,AUROC,0.7356742743050646,0.733085460100647,0.027987108025039262,0.7280411010522211,0.7439514920701948,0.7317162995310035,0.7396322490791257
"[0, 0.03]",CNV,AUPRC,0.8139475664584066,0.8127536069737988,0.02464462280429375,0.8072546690788351,0.8204080002558246,0.8104622904774664,0.8174328424393468
"[0, 0.03]",CNV,Sensitivity,0.7347950709314893,0.7430118798043326,0.04565477670028648,0.7219533232216858,0.745661552818609,0.7283385104918233,0.7412516313711554
"[0, 0.03]",CNV,Specificity,0.6052938545261589,0.6,0.05321485023861685,0.5911401279567118,0.6197770951062143,0.5977681382334484,0.6128195708188694
"[0, 0.03]",CNV,F1,0.7437452445985904,0.7436526562833369,0.02823772330263926,0.7355627716353162,0.7521818717492915,0.7397518274720772,0.7477386617251035
"[0, 0.03]",CNV,Accuracy,0.6857084285522248,0.6831395348837209,0.029564622158021945,0.6777823800241967,0.693932114531523,0.6815273595899938,0.6898894975144558
"[0, 0.03]",C/T,AUROC,0.7147296218068188,0.71254909204675565,0.02729175346417451,0.7071074984487201,0.722442127087171,0.710869985017821,0.7185892585958166
"[0, 0.03]",C/T,AUPRC,0.8137327711922784,0.8120350727561261,0.02361998534970983,0.8077879314841888,0.8202129325500064,0.810392400829817,0.8170731415547398
"[0, 0.03]",C/T,Sensitivity,0.6616245837739381,0.6588923829489868,0.03703292963761036,0.6507507393572062,0.6713367173457295,0.6563873366391464,0.6668618309087297
"[0, 0.03]",C/T,Specificity,0.6792570733320807,0.6865671641791045,0.05211103981960387,0.664012191060481,0.6930074401081149,0.6718874594058559,0.6866266872583056
"[0, 0.03]",C/T,F1,0.7124355891308652,0.7107801862054033,0.023523247729197925,0.7059714949931819,0.719210768411687,0.7091088995338959,0.7157622787278346
"[0, 0.03]",C/T,Accuracy,0.6681637316843662,0.6686046511627907,0.02339856063735546,0.6619265358247076,0.6742082941255546,0.6648546755050304,0.6714727878637019
"[0, 0.03]",S/L,AUROC,0.6510668030552209,0.6537990290472768,0.040911974709185554,0.6394528828526156,0.6626800661963896,0.6452809761055014,0.6568526300049404
"[0, 0.03]",S/L,AUPRC,0.779418618828235,0.7800386317380232,0.030958823379041232,0.770845236401767,0.7880184374499839,0.7750403800384597,0.7837968576180104
"[0, 0.03]",S/L,Sensitivity,0.6443304020093241,0.65719830628087506,0.07392522101147216,0.6249974850196559,0.6650461825293051,0.6338757969937389,0.6547850070249094
"[0, 0.03]",S/L,Specificity,0.5236258788402116,0.5076923076923077,0.11618476274067019,0.49145998025301696,0.556257116511671,0.507194872119316,0.5400568855611072
"[0, 0.03]",S/L,F1,0.6649923242566488,0.668411867364747,0.04163898660959856,0.6538576265333973,0.6760739216951338,0.6591036822979722,0.6708809662153253
"[0, 0.03]",S/L,Accuracy,0.5989682753058206,0.5970896625890577,0.03896876473624274,0.5889364161849711,0.6096006015593494,0.5934572597459286,0.6044792908657127
"(0.03, 0.1]",All,AUROC,0.961520420618329,0.9605635105635106,0.016367140017043872,0.956864305379267,0.9658355594272183,0.9592057574793927,0.9638350837572652
"(0.03, 0.1]",All,AUPRC,0.952055054849501,0.9503284238902319,0.019073248805226307,0.9465402753789652,0.9572772486484279,0.9493576901356143,0.9547524195633877
