file_fullname,n_reads_all,n_nucleotides_all,n_reads_good,n_nucleotides_good,n_reads_dup,n_nucleotides_dup,n_reads_unmapped,n_nucleotides_unmapped,n_reads_short,n_nucleotides_short,n_reads_long,n_nucleotides_long,chrM_count,short_lower,short_upper,long_lower,long_upper,depth,long_fraction,short_fraction,long_short_ratio
/mnt/scratcha/nrlab/wang04/external_dataset_download/delfi/delfi_ega_data/bamfiles/PGDX16603P_WGS.sorted_processed.bam,83566046,8356604600,68942535,6894253500,406327,40632700,13569269,1356926900,9136201,913620100,53976930,5397693000,1009,90,150,151,210,2.089167727272727,0.7829263893473021,0.1325190754880133,5.908027855341624
/mnt/scratcha/nrlab/wang04/external_dataset_download/delfi/delfi_ega_data/bamfiles/PGDX16604P_WGS.sorted_processed.bam,87596656,8759665600,70157523,7015752300,419727,41972700,16337177,1633717700,12307578,1230757800,52335333,5233533300,1058,90,150,151,210,2.1259855454545455,0.7459689390687296,0.17542777272795107,4.252285299349718
/mnt/scratcha/nrlab/wang04/external_dataset_download/delfi/delfi_ega_data/bamfiles/PGDX16605P_WGS.sorted_processed.bam,80003010,8000301000,65070821,6507082100,399253,39925300,13907008,1390700800,9903449,990344900,50095889,5009588900,7983,90,150,151,210,1.9718430606060606,0.7698671728761498,0.1521949292755965,5.058428533332176
/mnt/scratcha/nrlab/wang04/external_dataset_download/delfi/delfi_ega_data/bamfiles/PGDX16606P_WGS.sorted_processed.bam,94571558,9457155800,78385130,7838513000,384738,38473800,15064730,1506473000,14542651,1454265100,59159819,5915981900,545,90,150,151,210,2.3753069696969695,0.7547326769758499,0.18552818627716763,4.06802164199636
/mnt/scratcha/nrlab/wang04/external_dataset_download/delfi/delfi_ega_data/bamfiles/PGDX16607P_WGS.sorted_processed.bam,89922802,8992280200,73625323,7362532300,390562,39056200,15207211,1520721100,13135755,1313575500,55591927,5559192700,895,90,150,151,210,2.231070393939394,0.7550653054520385,0.17841354665432163,4.232107480689157
/mnt/scratcha/nrlab/wang04/external_dataset_download/delfi/delfi_ega_data/bamfiles/PGDX16608P_WGS.sorted_processed.bam,83918154,8391815400,68854636,6885463600,405560,40556000,13992374,1399237400,11800237,1180023700,52243155,5224315500,891,90,150,151,210,2.0865041212121214,0.7587456420508852,0.17137897584702938,4.427297095812567
/mnt/scratcha/nrlab/wang04/external_dataset_download/delfi/delfi_ega_data/bamfiles/PGDX17724P_WGS.sorted_processed.bam,127406514,12740651400,104595728,10459572800,880215,88021500,20850559,2085055900,19142005,1914200500,79414618,7941461800,779,90,150,151,210,3.169567515151515,0.7592529782860731,0.1830094341902759,4.148709500389327
/mnt/scratcha/nrlab/wang04/external_dataset_download/delfi/delfi_ega_data/bamfiles/PGDX17725P_WGS.sorted_processed.bam,88024790,8802479000,73336223,7333622300,476415,47641500,13548455,1354845500,12039927,1203992700,51480859,5148085900,19215,90,150,151,210,2.222309787878788,0.7019840522738674,0.1641743535114973,4.275844778793094
/mnt/scratcha/nrlab/wang04/external_dataset_download/delfi/delfi_ega_data/bamfiles/PGDX17726P_WGS.sorted_processed.bam,91288852,9128885200,75136921,7513692100,581485,58148500,14846710,1484671000,15262883,1526288300,52951393,5295139300,2082,90,150,151,210,2.276876393939394,0.704732005188235,0.20313426204941243,3.469291679691183
/mnt/scratcha/nrlab/wang04/external_dataset_download/delfi/delfi_ega_data/bamfiles/PGDX17727P_WGS.sorted_processed.bam,87877062,8787706200,69959259,6995925900,684034,68403400,16368507,1636850700,9258138,925813800,52905531,5290553100,885,90,150,151,210,2.1199775454545455,0.7562334386646377,0.13233613580727036,5.714489349802304
/mnt/scratcha/nrlab/wang04/external_dataset_download/delfi/delfi_ega_data/bamfiles/PGDX17728P_WGS.sorted_processed.bam,98453858,9845385800,81813043,8181304300,526017,52601700,15330151,1533015100,12616045,1261604500,62113670,6211367000,636,90,150,151,210,2.479183121212121,0.7592147623698583,0.15420579087860112,4.92338684587761
/mnt/scratcha/nrlab/wang04/external_dataset_download/delfi/delfi_ega_data/bamfiles/PGDX17729P_WGS.sorted_processed.bam,82555668,8255566800,67249225,6724922500,490710,49071000,14123468,1412346800,8922790,892279000,52676650,5267665000,367,90,150,151,210,2.037855303030303,0.7833049377148956,0.1326824212472337,5.903607503930945
/mnt/scratcha/nrlab/wang04/external_dataset_download/delfi/delfi_ega_data/bamfiles/PGDX17730P_WGS.sorted_processed.bam,80735474,8073547400,58758460,5875846000,599178,59917800,20365996,2036599600,7922896,792289600,43189600,4318960000,19335,90,150,151,210,1.780559393939394,0.7350362824349038,0.13483838752751517,5.451239041885694
/mnt/scratcha/nrlab/wang04/external_dataset_download/delfi/delfi_ega_data/bamfiles/PGDX17731P_WGS.sorted_processed.bam,82221774,8222177400,63329466,6332946600,425225,42522500,17845765,1784576500,10131594,1013159400,48097375,4809737500,551,90,150,151,210,1.9190747272727273,0.7594786130045689,0.15998230586690879,4.747266323541981
/mnt/scratcha/nrlab/wang04/external_dataset_download/delfi/delfi_ega_data/bamfiles/PGDX17732P_WGS.sorted_processed.bam,100775154,10077515400,74388599,7438859900,505114,50511400,25025248,2502524800,11436231,1143623100,56546781,5654678100,852,90,150,151,210,2.2541999696969697,0.7601538644382858,0.15373634069919773,4.944529452054615
/mnt/scratcha/nrlab/wang04/external_dataset_download/delfi/delfi_ega_data/bamfiles/PGDX17733P_WGS.sorted_processed.bam,83542724,8354272400,67657878,6765787800,481491,48149100,14686945,1468694500,10466696,1046669600,51926823,5192682300,519,90,150,151,210,2.050238727272727,0.7674911560188157,0.1547003292063047,4.961147529268071
/mnt/scratcha/nrlab/wang04/external_dataset_download/delfi/delfi_ega_data/bamfiles/PGDX17734P_WGS.sorted_processed.bam,72876156,7287615600,56724400,5672440000,536056,53605600,14938073,1493807300,9851081,985108100,41436558,4143655800,1387,90,150,151,210,1.718921212121212,0.730489136949884,0.17366567121027282,4.206295532439536
/mnt/scratcha/nrlab/wang04/external_dataset_download/delfi/delfi_ega_data/bamfiles/PGDX17735P_WGS.sorted_processed.bam,61229024,6122902400,48937813,4893781300,341152,34115200,11427467,1142746700,6769788,676978800,37672752,3767275200,573,90,150,151,210,1.4829640303030303,0.7698086549147588,0.13833450219771776,5.564834822006243
/mnt/scratcha/nrlab/wang04/external_dataset_download/delfi/delfi_ega_data/bamfiles/PGDX17736P_WGS.sorted_processed.bam,85255006,8525500600,67050581,6705058100,670661,67066100,16726448,1672644800,9167758,916775800,50666996,5066699600,659,90,150,151,210,2.031835787878788,0.7556533477316177,0.13672898673316491,5.526650681660663
/mnt/scratcha/nrlab/wang04/external_dataset_download/delfi/delfi_ega_data/bamfiles/PGDX17737P_WGS.sorted_processed.bam,105026636,10502663600,83918450,8391845000,671514,67151400,19521552,1952155200,12401888,1240188800,63534691,6353469100,11449,90,150,151,210,2.5429833333333334,0.7571003873403286,0.14778499841214893,5.122985387386179
/mnt/scratcha/nrlab/wang04/external_dataset_download/delfi/delfi_ega_data/bamfiles/PGDX17738P_WGS.sorted_processed.bam,145473646,14547364600,116384087,11638408700,963085,96308500,26982234,2698223400,26630989,2663098900,80830715,8083071500,4169,90,150,151,210,3.5267905151515153,0.694516897314321,0.22881984716690693,3.0352126614599255
/mnt/scratcha/nrlab/wang04/external_dataset_download/delfi/delfi_ega_data/bamfiles/PGDX17739P_WGS.sorted_processed.bam,78991814,7899181400,61955789,6195578900,561398,56139800,15927979,1592797900,8700771,870077100,45312955,4531295500,711,90,150,151,210,1.8774481515151515,0.7313756427183907,0.14043515772190393,5.207924102358286
/mnt/scratcha/nrlab/wang04/external_dataset_download/delfi/delfi_ega_data/bamfiles/PGDX17740P_WGS.sorted_processed.bam,124166272,12416627200,86617453,8661745300,636589,63658900,35987622,3598762200,20800726,2080072600,59881948,5988194800,1828,90,150,151,210,2.624771303030303,0.6913381302033899,0.24014474311545503,2.8788393251274016
/mnt/scratcha/nrlab/wang04/external_dataset_download/delfi/delfi_ega_data/bamfiles/PGDX17742P_WGS.sorted_processed.bam,56558750,5655875000,42796332,4279633200,237445,23744500,13087929,1308792900,6823782,682378200,31768612,3176861200,265,90,150,151,210,1.2968585454545454,0.7423209073151409,0.15944782370601293,4.655572525617026
/mnt/scratcha/nrlab/wang04/external_dataset_download/delfi/delfi_ega_data/bamfiles/PGDX17743P_WGS.sorted_processed.bam,95047490,9504749000,73298238,7329823800,461040,46104000,20538109,2053810900,16851392,1685139200,52195268,5219526800,3591,90,150,151,210,2.2211587272727273,0.7120944435253682,0.229901733790654,3.097386138783075
/mnt/scratcha/nrlab/wang04/external_dataset_download/delfi/delfi_ega_data/bamfiles/PGDX17744P_WGS.sorted_processed.bam,80880902,8088090200,61945634,6194563400,383019,38301900,17924915,1792491500,12293026,1229302600,44683098,4468309800,1320,90,150,151,210,1.8771404242424243,0.7213276402982655,0.19844862674260466,3.6348331159472047
/mnt/scratcha/nrlab/wang04/external_dataset_download/delfi/delfi_ega_data/bamfiles/PGDX17745P_WGS.sorted_processed.bam,97556586,9755658600,74806112,7480611200,583515,58351500,21367562,2136756200,17864755,1786475500,52226617,5222661700,717,90,150,151,210,2.266851878787879,0.6981597573203644,0.23881410920006108,2.9234443461441257
/mnt/scratcha/nrlab/wang04/external_dataset_download/delfi/delfi_ega_data/bamfiles/PGDX17746P_WGS.sorted_processed.bam,87443654,8744365400,64815647,6481564700,430196,43019600,21564551,2156455100,13932547,1393254700,46092204,4609220400,13308,90,150,151,210,1.9641105151515152,0.7111277312405753,0.21495653665233025,3.308239620508727
/mnt/scratcha/nrlab/wang04/external_dataset_download/delfi/delfi_ega_data/bamfiles/PGDX17747P_WGS.sorted_processed.bam,90836700,9083670000,64524323,6452432300,524037,52403700,24967052,2496705200,11404519,1140451900,47541765,4754176500,3916,90,150,151,210,1.9552825151515152,0.7368037786308893,0.176747596406397,4.168677784657117
/mnt/scratcha/nrlab/wang04/external_dataset_download/delfi/delfi_ega_data/bamfiles/PGDX17748P_WGS.sorted_processed.bam,59721266,5972126600,46761352,4676135200,312689,31268900,12160221,1216022100,7236094,723609400,34834807,3483480700,359,90,150,151,210,1.4170106666666666,0.7449486704319414,0.1547451835866508,4.8140346159129495
/mnt/scratcha/nrlab/wang04/external_dataset_download/delfi/delfi_ega_data/bamfiles/PGDX17749P_WGS.sorted_processed.bam,47200902,4720090200,34498976,3449897600,304161,30416100,11897663,1189766300,3744655,374465500,25280165,2528016500,9858,90,150,151,210,1.0454235151515152,0.7327801555617187,0.10854394634785682,6.7509997583221955
/mnt/scratcha/nrlab/wang04/external_dataset_download/delfi/delfi_ega_data/bamfiles/PGDX17750P_WGS.sorted_processed.bam,73173858,7317385800,55014156,5501415600,459832,45983200,16934595,1693459500,9037163,903716300,40642526,4064252600,2165,90,150,151,210,1.6670956363636364,0.7387648735354587,0.1642697744922234,4.497266011468422
/mnt/scratcha/nrlab/wang04/external_dataset_download/delfi/delfi_ega_data/bamfiles/PGDX17751P_WGS.sorted_processed.bam,75538562,7553856200,61452340,6145234000,407220,40722000,13043974,1304397400,9391518,939151800,46469194,4646919400,18145,90,150,151,210,1.8621921212121213,0.7561826612298246,0.1528260437275456,4.947996053460154
/mnt/scratcha/nrlab/wang04/external_dataset_download/delfi/delfi_ega_data/bamfiles/PGDX17752P_WGS.sorted_processed.bam,73496204,7349620400,59899281,5989928100,401914,40191400,12617630,1261763000,9321852,932185200,44076933,4407693300,658,90,150,151,210,1.8151297272727274,0.7358507859217877,0.1556254406459403,4.728345075635185
/mnt/scratcha/nrlab/wang04/external_dataset_download/delfi/delfi_ega_data/bamfiles/PGDX17753P_WGS.sorted_processed.bam,66663714,6666371400,55081689,5508168900,329682,32968200,10686989,1068698900,9710253,971025300,41150579,4115057900,430,90,150,151,210,1.6691420909090908,0.7470827374229574,0.1762882216629196,4.23784828263486
/mnt/scratcha/nrlab/wang04/external_dataset_download/delfi/delfi_ega_data/bamfiles/PGDX17754P_WGS.sorted_processed.bam,80737912,8073791200,64036882,6403688200,457068,45706800,15591964,1559196400,10182749,1018274900,48263723,4826372300,2385,90,150,151,210,1.9405115757575757,0.753686336570853,0.15901381644409232,4.739753773759915
/mnt/scratcha/nrlab/wang04/external_dataset_download/delfi/delfi_ega_data/bamfiles/PGDX17755P_WGS.sorted_processed.bam,110603476,11060347600,90795605,9079560500,576245,57624500,18228775,1822877500,21107262,2110726200,64239571,6423957100,470,90,150,151,210,2.7513819696969697,0.707518508192109,0.23247008486809467,3.0434819542203058
/mnt/scratcha/nrlab/wang04/external_dataset_download/delfi/delfi_ega_data/bamfiles/PGDX17756P_WGS.sorted_processed.bam,103902730,10390273000,84406289,8440628900,590816,59081600,18005366,1800536600,11961877,1196187700,66426422,6642642200,13773,90,150,151,210,2.5577663333333334,0.7869842731742418,0.1417178404798723,5.553177147700148
/mnt/scratcha/nrlab/wang04/external_dataset_download/delfi/delfi_ega_data/bamfiles/PGDX17757P_WGS.sorted_processed.bam,86802584,8680258400,69784593,6978459300,452448,45244800,15802073,1580207300,17662186,1766218600,47078395,4707839500,5748,90,150,151,210,2.1146846363636365,0.6746244833727124,0.25309578003843913,2.665490840148552
/mnt/scratcha/nrlab/wang04/external_dataset_download/delfi/delfi_ega_data/bamfiles/PGDX17758P_WGS.sorted_processed.bam,87923136,8792313600,72282100,7228210000,509994,50999400,14384778,1438477800,10753505,1075350500,56458892,5645889200,1719,90,150,151,210,2.190366666666667,0.7810909201586561,0.1487713417291418,5.2502781186227185
/mnt/scratcha/nrlab/wang04/external_dataset_download/delfi/delfi_ega_data/bamfiles/PGDX17759P_WGS.sorted_processed.bam,86365514,8636551400,70849339,7084933900,447714,44771400,14363305,1436330500,13383211,1338321100,51529951,5152995100,1548,90,150,151,210,2.1469496666666665,0.7273173148446734,0.18889676585408935,3.850342866147743
/mnt/scratcha/nrlab/wang04/external_dataset_download/delfi/delfi_ega_data/bamfiles/PGDX17760P_WGS.sorted_processed.bam,98354520,9835452000,77993138,7799313800,709999,70999900,18694145,1869414500,14297309,1429730900,55794269,5579426900,12005,90,150,151,210,2.363428424242424,0.7153740756013689,0.1833149603494605,3.902431499522043
/mnt/scratcha/nrlab/wang04/external_dataset_download/delfi/delfi_ega_data/bamfiles/PGDX17761P_WGS.sorted_processed.bam,108562230,10856223000,88990167,8899016700,486673,48667300,18121551,1812155100,14428116,1442811600,66829925,6682992500,1078,90,150,151,210,2.696671727272727,0.7509810044518739,0.1621315757279116,4.631923183872378
/mnt/scratcha/nrlab/wang04/external_dataset_download/delfi/delfi_ega_data/bamfiles/PGDX17762P_WGS.sorted_processed.bam,84774616,8477461600,68336679,6833667900,427056,42705600,15257325,1525732500,12635820,1263582000,50809197,5080919700,1129,90,150,151,210,2.0708084545454546,0.7435128212771358,0.18490538587630223,4.021044696743068
/mnt/scratcha/nrlab/wang04/external_dataset_download/delfi/delfi_ega_data/bamfiles/PGDX17763P_WGS.sorted_processed.bam,127148882,12714888200,102500378,10250037800,874788,87478800,22603556,2260355600,18491366,1849136600,76693907,7669390700,1128,90,150,151,210,3.106072060606061,0.7482304796963773,0.1804029054409926,4.14755226844788
/mnt/scratcha/nrlab/wang04/external_dataset_download/delfi/delfi_ega_data/bamfiles/PGDX17776P5_WGS.sorted_processed.bam,106586578,10658657800,85356513,8535651300,814878,81487800,19560012,1956001200,14116775,1411677500,62295188,6229518800,931,90,150,151,210,2.586561,0.7298234875175841,0.16538603211215996,4.412848401989831
/mnt/scratcha/nrlab/wang04/external_dataset_download/delfi/delfi_ega_data/bamfiles/PGDX17776P7_WGS.sorted_processed.bam,84928334,8492833400,66285389,6628538900,468722,46872200,17447323,1744732300,12970417,1297041700,43344838,4334483800,2380,90,150,151,210,2.0086481515151515,0.6539124029278911,0.1956753546396175,3.3418230115500527
/mnt/scratcha/nrlab/wang04/external_dataset_download/delfi/delfi_ega_data/bamfiles/PGDX17776P8_WGS.sorted_processed.bam,120303148,12030314800,97270546,9727054600,886790,88679000,21139819,2113981900,16197297,1619729700,69839676,6983967600,1878,90,150,151,210,2.947592303030303,0.7179940780840276,0.16651800227378183,4.3118105446853265
/mnt/scratcha/nrlab/wang04/external_dataset_download/delfi/delfi_ega_data/bamfiles/PGDX17777P4_WGS.sorted_processed.bam,91701680,9170168000,72398351,7239835100,567813,56781300,17929893,1792989300,9973954,997395400,54891113,5489111300,401,90,150,151,210,2.1938894242424243,0.7581818127321712,0.13776493334772225,5.503445574342933
/mnt/scratcha/nrlab/wang04/external_dataset_download/delfi/delfi_ega_data/bamfiles/PGDX17777P5_WGS.sorted_processed.bam,89056404,8905640400,67260552,6726055200,515834,51583400,20462838,2046283800,9790452,979045200,49213384,4921338400,364,90,150,151,210,2.0381985454545455,0.7316827254108768,0.14556008996179515,5.026671291580818
/mnt/scratcha/nrlab/wang04/external_dataset_download/delfi/delfi_ega_data/bamfiles/PGDX17777P6_WGS.sorted_processed.bam,84553066,8455306600,67190001,6719000100,507520,50752000,16122837,1612283700,9140051,914005100,50764546,5076454600,252,90,150,151,210,2.0360606363636364,0.7555372115562254,0.1360329046579416,5.554076886441881
/mnt/scratcha/nrlab/wang04/external_dataset_download/delfi/delfi_ega_data/bamfiles/PGDX17778P10_WGS.sorted_processed.bam,81120604,8112060400,65513777,6551377700,467511,46751100,14475950,1447595000,9739769,973976900,48754945,4875494500,257,90,150,151,210,1.9852659696969697,0.7441937746926116,0.14866749325107603,5.005759890198628
/mnt/scratcha/nrlab/wang04/external_dataset_download/delfi/delfi_ega_data/bamfiles/PGDX17778P6_WGS.sorted_processed.bam,131508182,13150818200,105640152,10564015200,819691,81969100,23959315,2395931500,20342639,2034263900,72876561,7287656100,821,90,150,151,210,3.2012167272727274,0.689856646552345,0.1925654082739298,3.582453633474005
/mnt/scratcha/nrlab/wang04/external_dataset_download/delfi/delfi_ega_data/bamfiles/PGDX17778P7_WGS.sorted_processed.bam,90088806,9008880600,71092033,7109203300,511373,51137300,17692360,1769236000,11963212,1196321200,51697380,5169738000,488,90,150,151,210,2.15430403030303,0.7271895009670071,0.16827781532144395,4.321362858068552
/mnt/scratcha/nrlab/wang04/external_dataset_download/delfi/delfi_ega_data/bamfiles/PGDX17778P8_WGS.sorted_processed.bam,86709130,8670913000,66590903,6659090300,468524,46852400,18912393,1891239300,10647010,1064701000,48666509,4866650900,177,90,150,151,210,2.0179061515151515,0.7308281883487899,0.1598868542149068,4.570908546155212
/mnt/scratcha/nrlab/wang04/external_dataset_download/delfi/delfi_ega_data/bamfiles/PGDX17778P9_WGS.sorted_processed.bam,88874414,8887441400,67815711,6781571100,461697,46169700,19892757,1989275700,11208153,1120815300,49692068,4969206800,214,90,150,151,210,2.0550215454545455,0.7327515595906677,0.16527369299423847,4.433564388351943
/mnt/scratcha/nrlab/wang04/external_dataset_download/delfi/delfi_ega_data/bamfiles/PGDX17779P5_WGS.sorted_processed.bam,91963050,9196305000,73951295,7395129500,522343,52234300,16669426,1666942600,11689351,1168935100,56232808,5623280800,213,90,150,151,210,2.2409483333333333,0.7604032897598345,0.15806823937295486,4.810601375559687
/mnt/scratcha/nrlab/wang04/external_dataset_download/delfi/delfi_ega_data/bamfiles/PGDX17779P6_WGS.sorted_processed.bam,82474166,8247416600,66675874,6667587400,570483,57048300,14534918,1453491800,12584960,1258496000,48316444,4831644400,399,90,150,151,210,2.0204810303030305,0.7246465790609659,0.1887483319678719,3.8392211020138323
/mnt/scratcha/nrlab/wang04/external_dataset_download/delfi/delfi_ega_data/bamfiles/PGDX17779P7_WGS.sorted_processed.bam,86810222,8681022200,69896569,6989656900,513159,51315900,15649245,1564924500,12513215,1251321500,51067588,5106758800,444,90,150,151,210,2.1180778484848486,0.7306165199610871,0.17902473868209468,4.081092508999486
/mnt/scratcha/nrlab/wang04/external_dataset_download/delfi/delfi_ega_data/bamfiles/PGDX17779P8_WGS.sorted_processed.bam,89319764,8931976400,71676368,7167636800,565164,56516400,16320983,1632098300,13350096,1335009600,51403535,5140353500,451,90,150,151,210,2.1720111515151515,0.7171615475828798,0.18625519641285396,3.850424371480175
/mnt/scratcha/nrlab/wang04/external_dataset_download/delfi/delfi_ega_data/bamfiles/PGDX17780P5_WGS.sorted_processed.bam,85837664,8583766400,69441951,6944195100,505604,50560400,15174282,1517428200,12917684,1291768400,50481537,5048153700,525,90,150,151,210,2.1043015454545455,0.7269602347434047,0.18602132880742364,3.907940231391324
/mnt/scratcha/nrlab/wang04/external_dataset_download/delfi/delfi_ega_data/bamfiles/PGDX17780P6_WGS.sorted_processed.bam,87957936,8795793600,70920183,7092018300,464049,46404900,15835092,1583509200,11695012,1169501200,53267252,5326725200,329,90,150,151,210,2.1490964545454547,0.7510873456149993,0.16490386100667564,4.554698362002536
/mnt/scratcha/nrlab/wang04/external_dataset_download/delfi/delfi_ega_data/bamfiles/PGDX17780P7_WGS.sorted_processed.bam,91579476,9157947600,73575214,7357521400,499681,49968100,16742782,1674278200,13100875,1310087500,54523144,5452314400,472,90,150,151,210,2.2295519393939394,0.7410531486867303,0.1780609839612563,4.161794078639786
/mnt/scratcha/nrlab/wang04/external_dataset_download/delfi/delfi_ega_data/bamfiles/PGDX17780P8_WGS.sorted_processed.bam,72994554,7299455400,59288376,5928837600,357134,35713400,12741109,1274110900,11666224,1166622400,43193439,4319343900,512,90,150,151,210,1.7966174545454545,0.7285313229021486,0.19677084762787228,3.702435252400434
/mnt/scratcha/nrlab/wang04/external_dataset_download/delfi/delfi_ega_data/bamfiles/PGDX17781P5_WGS.sorted_processed.bam,94605340,9460534000,75061559,7506155900,554704,55470400,18177655,1817765500,12104130,1210413000,55867850,5586785000,426,90,150,151,210,2.274592696969697,0.7442937602721521,0.16125604318983036,4.615602277900188
/mnt/scratcha/nrlab/wang04/external_dataset_download/delfi/delfi_ega_data/bamfiles/PGDX17781P6_WGS.sorted_processed.bam,80516012,8051601200,62184999,6218499900,414810,41481000,17250430,1725043000,9556911,955691100,45638873,4563887300,442,90,150,151,210,1.884393909090909,0.7339209412868206,0.15368515162314306,4.775483731092609
/mnt/scratcha/nrlab/wang04/external_dataset_download/delfi/delfi_ega_data/bamfiles/PGDX17781P7_WGS.sorted_processed.bam,80822246,8082224600,63124681,6312468100,435144,43514400,16573365,1657336500,9604177,960417700,47190046,4719004600,557,90,150,151,210,1.9128691212121212,0.747568862961858,0.15214614708310367,4.9134919108633675
/mnt/scratcha/nrlab/wang04/external_dataset_download/delfi/delfi_ega_data/bamfiles/PGDX17781P8_WGS.sorted_processed.bam,83686374,8368637400,65672653,6567265300,432384,43238400,16870589,1687058900,11286014,1128601400,48515863,4851586300,286,90,150,151,210,1.9900803939393938,0.7387529022163913,0.17185256700380294,4.298759774708768
/mnt/scratcha/nrlab/wang04/external_dataset_download/delfi/delfi_ega_data/bamfiles/PGDX17940P_WGS.sorted_processed.bam,130014182,13001418200,102045599,10204559900,896255,89625500,26020734,2602073400,17038796,1703879600,76314777,7631477700,682,90,150,151,210,3.0922908787878787,0.7478497627320508,0.16697237477139998,4.478883191042372
/mnt/scratcha/nrlab/wang04/external_dataset_download/delfi/delfi_ega_data/bamfiles/PGDX17941P_WGS.sorted_processed.bam,108234984,10823498400,88526854,8852685400,627853,62785300,18157359,1815735900,13815424,1381542400,65684345,6568434500,661,90,150,151,210,2.6826319393939393,0.7419708487551133,0.15605913206855854,4.754421217908332
/mnt/scratcha/nrlab/wang04/external_dataset_download/delfi/delfi_ega_data/bamfiles/PGDX17942P_WGS.sorted_processed.bam,106936034,10693603400,84646909,8464690900,630810,63081000,20717764,2071776400,14106806,1410680600,62721432,6272143200,490,90,150,151,210,2.5650578484848485,0.7409772281230022,0.16665470915187228,4.446182360486137
/mnt/scratcha/nrlab/wang04/external_dataset_download/delfi/delfi_ega_data/bamfiles/PGDX17943P_WGS.sorted_processed.bam,72668636,7266863600,57378293,5737829300,367335,36733500,14350233,1435023300,8744744,874474400,43464891,4346489100,973,90,150,151,210,1.7387361515151516,0.7575145360284594,0.1524050915909959,4.970401763619381
/mnt/scratcha/nrlab/wang04/external_dataset_download/delfi/delfi_ega_data/bamfiles/PGDX17944P_WGS.sorted_processed.bam,113456442,11345644200,92068690,9206869000,612100,61210000,19836678,1983667800,14258151,1425815100,69066011,6906601100,801,90,150,151,210,2.789960303030303,0.7501574205085355,0.1548642757923459,4.843966864988315
/mnt/scratcha/nrlab/wang04/external_dataset_download/delfi/delfi_ega_data/bamfiles/PGDX17945P_WGS.sorted_processed.bam,88791380,8879138000,71318228,7131822800,519378,51937800,16254240,1625424000,11201338,1120133800,52876985,5287698500,740,90,150,151,210,2.161158424242424,0.7414231464079561,0.15706136164796466,4.720595432438517
/mnt/scratcha/nrlab/wang04/external_dataset_download/delfi/delfi_ega_data/bamfiles/PGDX17946P_WGS.sorted_processed.bam,92371706,9237170600,73886669,7388666900,583785,58378500,17142179,1714217900,12691458,1269145800,55165365,5516536500,852,90,150,151,210,2.2389899696969695,0.746621356012138,0.17176925380138602,4.346653079575255
/mnt/scratcha/nrlab/wang04/external_dataset_download/delfi/delfi_ega_data/bamfiles/PGDX17947P_WGS.sorted_processed.bam,94151500,9415150000,73425611,7342561100,504884,50488400,19476101,1947610100,12085624,1208562400,54491198,5449119800,284,90,150,151,210,2.225018515151515,0.7421279476993389,0.16459684618763337,4.508761649377806
/mnt/scratcha/nrlab/wang04/external_dataset_download/delfi/delfi_ega_data/bamfiles/PGDX17947P1_WGS.sorted_processed.bam,87909174,8790917400,70283661,7028366100,456506,45650600,16447063,1644706300,12204777,1220477700,51814493,5181449300,305,90,150,151,210,2.1298079090909092,0.7372196078402916,0.1736502741369719,4.245427261800851
/mnt/scratcha/nrlab/wang04/external_dataset_download/delfi/delfi_ega_data/bamfiles/PGDX17948P_WGS.sorted_processed.bam,61173828,6117382800,49089500,4908950000,287980,28798000,11266235,1126623500,8723548,872354800,35174930,3517493000,813,90,150,151,210,1.4875606060606061,0.7165469194023162,0.17770700455290847,4.0321816306851295
/mnt/scratcha/nrlab/wang04/external_dataset_download/delfi/delfi_ega_data/bamfiles/PGDX17949P_WGS.sorted_processed.bam,73026182,7302618200,58291980,5829198000,412069,41206900,13732261,1373226100,10200085,1020008500,42165543,4216554300,588,90,150,151,210,1.7664236363636363,0.7233506736261146,0.17498264769870572,4.133842316019916
/mnt/scratcha/nrlab/wang04/external_dataset_download/delfi/delfi_ega_data/bamfiles/PGDX17950P_WGS.sorted_processed.bam,75090356,7509035600,60249779,6024977900,384204,38420400,13825312,1382531200,9287264,928726400,45175803,4517580300,371,90,150,151,210,1.825750878787879,0.7498086092564754,0.15414602599621155,4.864274666898669
/mnt/scratcha/nrlab/wang04/external_dataset_download/delfi/delfi_ega_data/bamfiles/PGDX17951P_WGS.sorted_processed.bam,109675842,10967584200,87228253,8722825300,650464,65046400,20906267,2090626700,14263900,1426390000,64893556,6489355600,570,90,150,151,210,2.643280393939394,0.7439511140960258,0.1635238527590367,4.549496000392599
/mnt/scratcha/nrlab/wang04/external_dataset_download/delfi/delfi_ega_data/bamfiles/PGDX17951P1_WGS.sorted_processed.bam,86766868,8676686800,70432506,7043250600,501224,50122400,15104676,1510467600,11988419,1198841900,52470981,5247098100,460,90,150,151,210,2.1343183636363636,0.7449824517105781,0.17021145037775598,4.3768057322654474
/mnt/scratcha/nrlab/wang04/external_dataset_download/delfi/delfi_ega_data/bamfiles/PGDX17952P_WGS.sorted_processed.bam,73995404,7399540400,58701900,5870190000,375020,37502000,14327275,1432727500,10495002,1049500200,42625822,4262582200,715,90,150,151,210,1.7788454545454546,0.7261404145351343,0.1787847071389512,4.061535386081871
