TN,FP,FN,TP
CGPLH198,MBC_1223,CGPLH198,MBC_1223
CGPLH198,MBC_1223,CGPLH198,MBC_1223
CGPLH198,MBC_1223,CGPLH198,MBC_1223
CGPLH198,MBC_1223,CGPLH198,MBC_1223
CGPLH198,MBC_1223,CGPLH198,MBC_1223
CGPLH198,MBC_1223,CGPLH198,MBC_1223
CGPLH198,MBC_1223,CGPLH198,MBC_1223
CGPLH198,MBC_1223,CGPLH198,MBC_1223
CGPLH198,MBC_1223,CGPLH198,MBC_1223
CGPLH198,MBC_1223,CGPLH198,MBC_1223
CGPLH198,MBC_1223,CGPLH198,MBC_1223
CGPLH198,MBC_1223,CGPLH198,MBC_1223
CGPLH198,MBC_1223,CGPLH198,MBC_1223
CGPLH198,MBC_1223,CGPLH198,MBC_1223
CGPLH198,MBC_1223,CGPLH198,MBC_1223
CGPLH198,MBC_1223,CGPLH198,MBC_1223
CGPLH198,MBC_1223,CGPLH198,MBC_1223
CGPLH198,MBC_1223,CGPLH198,MBC_1223
CGPLH198,MBC_1223,CGPLH198,MBC_1223
CGST110,Ren27,CGPLH198,MBC_1223
CGST110,Ren27,CGPLH198,MBC_1223
CGST110,Ren27,CGPLH198,MBC_1223
CGST110,Ren27,CGPLH198,MBC_1223
CGST110,Ren27,CGPLH198,MBC_1223
CGST110,Ren27,CGPLH198,MBC_1223
CGST110,Ren27,CGPLH198,MBC_1223
CGST110,Ren27,CGPLH198,MBC_1223
CGST110,Ren27,CGPLH198,MBC_1223
CGST110,Ren27,CGPLH198,MBC_1223
CGST110,Ren27,CGPLH198,MBC_1223
CGST110,Ren27,CGPLH198,MBC_1223
CGST110,Ren27,CGPLH198,MBC_1223
CGST110,Ren27,CGPLH198,MBC_1223
CGST110,Ren27,CGPLH198,MBC_1223
CGST110,Ren27,CGPLH198,MBC_1223
CGST110,Ren27,CGPLH198,MBC_1223
CGST110,Ren27,CGST110,Ren27
CGST110,Ren27,CGST110,Ren27
CGST110,Ren27,CGST110,Ren27
CGST110,Ren27,CGST110,Ren27
CGST110,Ren27,CGST110,Ren27
CGST110,Ren27,CGST110,Ren27
CGST110,Ren27,CGST110,Ren27
CGST110,Ren27,CGST110,Ren27
CGST110,Ren27,CGST110,Ren27
CGST110,Ren27,CGST110,Ren27
CGST110,Ren27,CGST110,Ren27
CGST110,Ren27,CGST110,Ren27
CGST110,Ren27,CGST110,Ren27
CGST110,Ren27,CGST110,Ren27
CGST110,Ren27,CGST110,Ren27
CGST110,Ren27,CGST110,Ren27
CGST110,Ren27,CGST110,Ren27
CGST110,Ren27,CGST110,Ren27
CGST110,Ren27,CGST110,Ren27
CGST110,Ren27,CGST110,Ren27
CGST110,Ren27,CGST110,Ren27
CGST110,Ren27,CGST110,Ren27
CGST110,Ren27,CGST110,Ren27
CGST110,Ren27,CGST110,Ren27
CGST110,Ren27,CGST110,Ren27
CGST110,Ren27,CGST110,Ren27
CGST110,Ren27,CGST110,Ren27
CGST110,Ren27,CGST110,Ren27
CGST110,Ren27,CGST110,Ren27
CGST110,Ren27,CGST110,Ren27
CGST110,Ren27,CGST110,Ren27
CGST110,Ren27,CGST110,Ren27
CGST110,Ren27,CGST110,Ren27
CGST110,Ren27,CGST110,Ren27
CGST110,Ren27,CGST110,Ren27
CGST110,Ren27,CGST110,Ren27
CGST110,Ren27,CGST110,Ren27
CGST110,Ren27,CGST110,Ren27
CGST110,Ren27,CGST110,Ren27
CGST110,Ren27,CGST110,Ren27
CGST110,Ren27,CGST110,Ren27
CGST110,Ren27,CGST110,Ren27
CGST110,Ren27,CGST110,Ren27
CGST110,Ren27,CGST110,Ren27
CGST110,Ren27,CGST110,Ren27
CGST110,Ren27,CGST110,Ren27
CGST110,Ren27,CGST110,Ren27
CGST110,Ren27,CGST110,Ren27
CGST110,Ren27,CGST110,Ren27
HIP_28,MBC_1241,CGST110,Ren27
HIP_28,MBC_1241,CGST110,Ren27
HIP_28,MBC_1241,CGST110,Ren27
HIP_28,MBC_1241,CGST110,Ren27
HIP_28,MBC_1241,CGST110,Ren27
HIP_28,MBC_1241,CGST110,Ren27
HIP_28,MBC_1241,CGST110,Ren27
HIP_28,MBC_1241,CGST110,Ren27
HIP_28,MBC_1241,CGST110,Ren27
HIP_28,MBC_1241,CGST110,Ren27
HIP_28,MBC_1241,CGST110,Ren27
HIP_28,MBC_1241,CGST110,Ren27
HIP_28,MBC_1241,CGST110,Ren27
HIP_28,MBC_1241,CGST110,Ren27
HIP_28,MBC_1241,CGST110,Ren27
HIP_28,MBC_1241,CGST110,Ren27
HIP_28,MBC_1241,CGST110,Ren27
HIP_28,MBC_1241,CGST110,Ren27
HIP_28,MBC_1241,CGST110,Ren27
HIP_28,MBC_1241,CGST110,Ren27
HIP_28,MBC_1241,CGST110,Ren27
HIP_28,MBC_1241,CGST110,Ren27
HIP_28,MBC_1241,CGST110,Ren27
HIP_28,MBC_1241,CGST110,Ren27
HIP_28,MBC_1241,CGST110,Ren27
HIP_28,MBC_1241,CGST110,Ren27
HIP_28,MBC_1241,CGST110,Ren27
HIP_28,MBC_1241,CGST110,Ren27
HIP_28,MBC_1241,CGST110,Ren27
HIP_28,MBC_1241,CGST110,Ren27
HIP_28,MBC_1241,CGST110,Ren27
HIP_28,MBC_1241,CGST110,Ren27
HIP_28,MBC_1241,CGST110,Ren27
HIP_28,MBC_1241,CGST110,Ren27
HIP_28,MBC_1241,HIP_28,MBC_1241
HIP_28,MBC_1241,HIP_28,MBC_1241
HIP_28,MBC_1241,HIP_28,MBC_1241
HIP_28,MBC_1241,HIP_28,MBC_1241
HIP_28,MBC_1241,HIP_28,MBC_1241
HIP_28,MBC_1241,HIP_28,MBC_1241
HIP_28,MBC_1241,HIP_28,MBC_1241
HIP_28,MBC_1241,HIP_28,MBC_1241
HIP_28,MBC_1241,HIP_28,MBC_1241
HIP_28,MBC_1241,HIP_28,MBC_1241
HIP_28,MBC_1241,HIP_28,MBC_1241
HIP_28,MBC_1241,HIP_28,MBC_1241
HIP_28,MBC_1241,HIP_28,MBC_1241
HIP_28,MBC_1241,HIP_28,MBC_1241
HIP_28,MBC_1241,HIP_28,MBC_1241
HIP_28,MBC_1241,HIP_28,MBC_1241
HIP_28,MBC_1241,HIP_28,MBC_1241
HIP_28,MBC_1241,HIP_28,MBC_1241
HIP_28,MBC_1241,HIP_28,MBC_1241
HIP_28,MBC_1241,HIP_28,MBC_1241
HIP_28,MBC_1241,HIP_28,MBC_1241
HIP_28,MBC_1241,HIP_28,MBC_1241
HIP_28,MBC_1241,HIP_28,MBC_1241
HIP_28,MBC_1241,HIP_28,MBC_1241
HIP_28,MBC_1241,HIP_28,MBC_1241
HIP_28,MBC_1241,HIP_28,MBC_1241
HIP_28,MBC_1241,HIP_28,MBC_1241
HIP_28,MBC_1241,HIP_28,MBC_1241
HIP_28,MBC_1241,HIP_28,MBC_1241
HIP_28,MBC_1241,HIP_28,MBC_1241
HIP_28,MBC_1241,HIP_28,MBC_1241
HIP_28,MBC_1241,HIP_28,MBC_1241
CGST30,RMS_11,HIP_28,MBC_1241
CGST30,RMS_11,HIP_28,MBC_1241
CGST30,RMS_11,HIP_28,MBC_1241
CGST30,RMS_11,HIP_28,MBC_1241
CGST30,RMS_11,HIP_28,MBC_1241
CGST30,RMS_11,HIP_28,MBC_1241
CGST30,RMS_11,HIP_28,MBC_1241
CGST30,RMS_11,HIP_28,MBC_1241
CGST30,RMS_11,HIP_28,MBC_1241
CGST30,RMS_11,HIP_28,MBC_1241
CGST30,RMS_11,HIP_28,MBC_1241
CGST30,RMS_11,HIP_28,MBC_1241
CGST30,RMS_11,HIP_28,MBC_1241
CGST30,RMS_11,HIP_28,MBC_1241
CGST30,RMS_11,HIP_28,MBC_1241
CGST30,RMS_11,HIP_28,MBC_1241
CGST30,RMS_11,HIP_28,MBC_1241
CGST30,RMS_11,HIP_28,MBC_1241
CGST30,RMS_11,HIP_28,MBC_1241
CGST30,RMS_11,HIP_28,MBC_1241
CGST30,RMS_11,HIP_28,MBC_1241
CGST30,RMS_11,HIP_28,MBC_1241
CGST30,RMS_11,HIP_28,MBC_1241
CGST30,RMS_11,HIP_28,MBC_1241
CGST30,RMS_11,HIP_28,MBC_1241
CGST30,RMS_11,HIP_28,MBC_1241
CGST30,RMS_11,HIP_28,MBC_1241
CGST30,RMS_11,HIP_28,MBC_1241
CGST30,RMS_11,HIP_28,MBC_1241
CGST30,RMS_11,HIP_28,MBC_1241
CGST30,RMS_11,HIP_28,MBC_1241
CGST30,RMS_11,HIP_28,MBC_1241
CGST30,RMS_11,HIP_28,MBC_1241
CGST30,RMS_11,HIP_28,MBC_1241
CGST30,RMS_11,HIP_28,MBC_1241
CGST30,RMS_11,HIP_28,MBC_1241
CGST30,RMS_11,HIP_28,MBC_1241
CGST30,RMS_11,HIP_28,MBC_1241
CGST30,RMS_11,HIP_28,MBC_1241
CGST30,RMS_11,HIP_28,MBC_1241
CGST30,RMS_11,HIP_28,MBC_1241
CGST30,RMS_11,HIP_28,MBC_1241
CGST30,RMS_11,HIP_28,MBC_1241
CGST30,RMS_11,HIP_28,MBC_1241
CGST30,RMS_11,HIP_28,MBC_1241
CGST30,RMS_11,HIP_28,MBC_1241
CGST30,RMS_11,HIP_28,MBC_1241
CGST30,RMS_11,HIP_28,MBC_1241
CGST30,RMS_11,HIP_28,MBC_1241
CGST30,RMS_11,HIP_28,MBC_1241
CGST30,RMS_11,HIP_28,MBC_1241
CGST30,RMS_11,CGST30,RMS_11
CGST30,RMS_11,CGST30,RMS_11
CGST30,RMS_11,CGST30,RMS_11
CGST30,RMS_11,CGST30,RMS_11
CGST30,RMS_11,CGST30,RMS_11
CGST30,RMS_11,CGST30,RMS_11
CGST30,RMS_11,CGST30,RMS_11
CGST30,RMS_11,CGST30,RMS_11
CGST30,RMS_11,CGST30,RMS_11
CGST30,RMS_11,CGST30,RMS_11
CGST30,RMS_11,CGST30,RMS_11
CGST30,RMS_11,CGST30,RMS_11
CGST30,RMS_11,CGST30,RMS_11
CGST30,RMS_11,CGST30,RMS_11
CGST30,RMS_11,CGST30,RMS_11
CGH15,EwS_79,CGST30,RMS_11
CGH15,EwS_79,CGST30,RMS_11
CGH15,EwS_79,CGST30,RMS_11
CGH15,EwS_79,CGST30,RMS_11
CGH15,EwS_79,CGST30,RMS_11
CGH15,EwS_79,CGST30,RMS_11
CGH15,EwS_79,CGST30,RMS_11
CGH15,EwS_79,CGST30,RMS_11
CGH15,EwS_79,CGST30,RMS_11
CGH15,EwS_79,CGST30,RMS_11
CGH15,EwS_79,CGST30,RMS_11
CGH15,EwS_79,CGST30,RMS_11
CGH15,EwS_79,CGST30,RMS_11
CGH15,EwS_79,CGST30,RMS_11
CGH15,EwS_79,CGST30,RMS_11
CGH15,EwS_79,CGST30,RMS_11
CGH15,EwS_79,CGST30,RMS_11
CGH15,EwS_79,CGST30,RMS_11
CGH15,EwS_79,CGST30,RMS_11
CGH15,EwS_79,CGST30,RMS_11
CGH15,EwS_79,CGST30,RMS_11
CGH15,EwS_79,CGST30,RMS_11
CGH15,EwS_79,CGST30,RMS_11
CGH15,EwS_79,CGST30,RMS_11
CGH15,EwS_79,CGST30,RMS_11
CGH15,EwS_79,CGST30,RMS_11
CGH15,EwS_79,CGST30,RMS_11
CGH15,EwS_79,CGST30,RMS_11
CGH15,EwS_79,CGST30,RMS_11
CGH15,EwS_79,CGST30,RMS_11
CGH15,EwS_79,CGST30,RMS_11
CGH15,EwS_79,CGST30,RMS_11
CGH15,EwS_79,CGST30,RMS_11
CGH15,EwS_79,CGST30,RMS_11
CGH15,EwS_79,CGST30,RMS_11
CGH15,EwS_79,CGST30,RMS_11
CGH15,EwS_79,CGST30,RMS_11
CGH15,EwS_79,CGST30,RMS_11
CGH15,EwS_79,CGST30,RMS_11
CGH15,EwS_79,CGST30,RMS_11
CGH15,EwS_79,CGST30,RMS_11
CGH15,EwS_79,CGST30,RMS_11
CGH15,EwS_79,CGST30,RMS_11
CGH15,EwS_79,CGST30,RMS_11
CGH15,EwS_79,CGST30,RMS_11
CGH15,EwS_79,CGST30,RMS_11
CGH15,EwS_79,CGST30,RMS_11
CGH15,EwS_79,CGST30,RMS_11
CGH15,EwS_79,CGST30,RMS_11
CGH15,EwS_79,CGST30,RMS_11
CGH15,EwS_79,CGST30,RMS_11
CGH15,EwS_79,CGST30,RMS_11
CGH15,EwS_79,CGST30,RMS_11
CGH15,EwS_79,CGST30,RMS_11
CGH15,EwS_79,CGST30,RMS_11
CGH15,EwS_79,CGST30,RMS_11
CGH15,EwS_79,CGST30,RMS_11
CGH15,EwS_79,CGST30,RMS_11
CGH15,EwS_79,CGST30,RMS_11
CGH15,EwS_79,CGST30,RMS_11
CGH15,EwS_79,CGST30,RMS_11
CGH15,EwS_79,CGST30,RMS_11
CGH15,EwS_79,CGST30,RMS_11
CGH15,EwS_79,CGST30,RMS_11
CGH15,EwS_79,CGST30,RMS_11
CGH15,EwS_79,CGST30,RMS_11
CGPLPA92,Ren13,CGST30,RMS_11
CGPLPA92,Ren13,CGST30,RMS_11
CGPLPA92,Ren13,CGH15,EwS_79
CGPLPA92,Ren13,CGH15,EwS_79
CGPLPA92,Ren13,CGH15,EwS_79
CGPLPA92,Ren13,CGH15,EwS_79
CGPLPA92,Ren13,CGH15,EwS_79
CGPLPA92,Ren13,CGH15,EwS_79
CGPLPA92,Ren13,CGH15,EwS_79
CGPLPA92,Ren13,CGH15,EwS_79
CGPLPA92,Ren13,CGH15,EwS_79
CGPLPA92,Ren13,CGH15,EwS_79
CGPLPA92,Ren13,CGH15,EwS_79
CGPLPA92,Ren13,CGH15,EwS_79
CGPLPA92,Ren13,CGH15,EwS_79
CGPLPA92,Ren13,CGH15,EwS_79
CGPLPA92,Ren13,CGH15,EwS_79
CGPLPA92,Ren13,CGH15,EwS_79
CGPLPA92,Ren13,CGH15,EwS_79
CGPLPA92,Ren13,CGH15,EwS_79
CGPLPA92,Ren13,CGH15,EwS_79
CGPLPA92,Ren13,CGH15,EwS_79
CGPLPA92,Ren13,CGH15,EwS_79
CGPLPA92,Ren13,CGH15,EwS_79
CGPLPA92,Ren13,CGH15,EwS_79
CGPLPA92,Ren13,CGH15,EwS_79
CGPLPA92,Ren13,CGH15,EwS_79
CGPLPA92,Ren13,CGH15,EwS_79
CGPLPA92,Ren13,CGH15,EwS_79
CGPLPA92,Ren13,CGH15,EwS_79
CGPLPA92,Ren13,CGH15,EwS_79
CGPLPA92,Ren13,CGH15,EwS_79
CGPLPA92,Ren13,CGH15,EwS_79
CGPLPA92,Ren13,CGH15,EwS_79
CGPLPA92,Ren13,CGH15,EwS_79
CGPLPA92,Ren13,CGH15,EwS_79
CGPLPA92,Ren13,CGH15,EwS_79
CGPLPA92,Ren13,CGH15,EwS_79
CGPLPA92,Ren13,CGH15,EwS_79
CGPLPA92,Ren13,CGH15,EwS_79
CGPLPA92,Ren13,CGH15,EwS_79
CGPLPA92,Ren13,CGH15,EwS_79
CGPLPA92,Ren13,CGH15,EwS_79
CGPLPA92,Ren13,CGH15,EwS_79
CGPLPA92,Ren13,CGH15,EwS_79
CGPLPA92,Ren13,CGH15,EwS_79
CGPLPA92,Ren13,CGH15,EwS_79
CGPLPA92,Ren13,CGH15,EwS_79
CGPLPA92,Ren13,CGH15,EwS_79
CGPLPA92,Ren13,CGH15,EwS_79
CGPLPA92,Ren13,CGH15,EwS_79
CGPLPA92,Ren13,CGH15,EwS_79
CGPLPA92,Ren13,CGH15,EwS_79
CGPLPA92,Ren13,CGH15,EwS_79
CGPLPA92,Ren13,CGH15,EwS_79
CGPLPA92,Ren13,CGH15,EwS_79
CGPLPA92,Ren13,CGH15,EwS_79
CGPLPA92,Ren13,CGH15,EwS_79
CGPLPA92,Ren13,CGH15,EwS_79
CGPLPA92,Ren13,CGH15,EwS_79
CGPLPA92,Ren13,CGH15,EwS_79
CGPLPA92,Ren13,CGH15,EwS_79
CGPLPA92,Ren13,CGH15,EwS_79
CGPLPA92,Ren13,CGH15,EwS_79
CGPLPA92,Ren13,CGH15,EwS_79
CGPLPA92,Ren13,CGH15,EwS_79
Ctrl_10,GB30,CGH15,EwS_79
Ctrl_10,GB30,CGH15,EwS_79
Ctrl_10,GB30,CGH15,EwS_79
Ctrl_10,GB30,CGH15,EwS_79
Ctrl_10,GB30,CGH15,EwS_79
Ctrl_10,GB30,CGH15,EwS_79
Ctrl_10,GB30,CGH15,EwS_79
Ctrl_10,GB30,CGH15,EwS_79
Ctrl_10,GB30,CGH15,EwS_79
Ctrl_10,GB30,CGH15,EwS_79
Ctrl_10,GB30,CGH15,EwS_79
Ctrl_10,GB30,CGH15,EwS_79
Ctrl_10,GB30,CGH15,EwS_79
Ctrl_10,GB30,CGH15,EwS_79
Ctrl_10,GB30,CGH15,EwS_79
Ctrl_10,GB30,CGH15,EwS_79
Ctrl_10,GB30,CGH15,EwS_79
Ctrl_10,GB30,CGH15,EwS_79
Ctrl_10,GB30,CGH15,EwS_79
Ctrl_10,GB30,CGPLPA92,Ren13
Ctrl_10,GB30,CGPLPA92,Ren13
Ctrl_10,GB30,CGPLPA92,Ren13
Ctrl_10,GB30,CGPLPA92,Ren13
Ctrl_10,GB30,CGPLPA92,Ren13
Ctrl_10,GB30,CGPLPA92,Ren13
Ctrl_10,GB30,CGPLPA92,Ren13
Ctrl_10,GB30,CGPLPA92,Ren13
Ctrl_10,GB30,CGPLPA92,Ren13
Ctrl_10,GB30,CGPLPA92,Ren13
Ctrl_10,GB30,CGPLPA92,Ren13
Ctrl_10,GB30,CGPLPA92,Ren13
Ctrl_10,GB30,CGPLPA92,Ren13
Ctrl_10,GB30,CGPLPA92,Ren13
Ctrl_10,GB30,CGPLPA92,Ren13
Ctrl_10,GB30,CGPLPA92,Ren13
Ctrl_10,GB30,CGPLPA92,Ren13
Ctrl_10,GB30,CGPLPA92,Ren13
Ctrl_10,GB30,CGPLPA92,Ren13
Ctrl_10,GB30,CGPLPA92,Ren13
Ctrl_10,GB30,CGPLPA92,Ren13
Ctrl_10,GB30,CGPLPA92,Ren13
Ctrl_10,GB30,CGPLPA92,Ren13
Ctrl_10,GB30,CGPLPA92,Ren13
Ctrl_10,GB30,CGPLPA92,Ren13
Ctrl_10,GB30,CGPLPA92,Ren13
Ctrl_10,GB30,CGPLPA92,Ren13
Ctrl_10,GB30,CGPLPA92,Ren13
Ctrl_10,GB30,CGPLPA92,Ren13
Ctrl_10,GB30,CGPLPA92,Ren13
Ctrl_10,GB30,CGPLPA92,Ren13
Ctrl_10,GB30,CGPLPA92,Ren13
Ctrl_10,GB30,CGPLPA92,Ren13
Ctrl_10,GB30,CGPLPA92,Ren13
Ctrl_10,GB30,CGPLPA92,Ren13
Ctrl_10,GB30,CGPLPA92,Ren13
Ctrl_10,GB30,CGPLPA92,Ren13
Ctrl_10,GB30,CGPLPA92,Ren13
Ctrl_10,GB30,CGPLPA92,Ren13
Ctrl_10,GB30,CGPLPA92,Ren13
Ctrl_10,GB30,CGPLPA92,Ren13
Ctrl_10,GB30,CGPLPA92,Ren13
Ctrl_10,GB30,CGPLPA92,Ren13
Ctrl_10,GB30,CGPLPA92,Ren13
Ctrl_10,GB30,CGPLPA92,Ren13
Ctrl_10,GB30,CGPLPA92,Ren13
Ctrl_10,GB30,CGPLPA92,Ren13
CGPLH51,MBC_1081,CGPLPA92,Ren13
CGPLH51,MBC_1081,CGPLPA92,Ren13
CGPLH51,MBC_1081,CGPLPA92,Ren13
CGPLH51,MBC_1081,CGPLPA92,Ren13
CGPLH51,MBC_1081,CGPLPA92,Ren13
CGPLH51,MBC_1081,CGPLPA92,Ren13
CGPLH51,MBC_1081,CGPLPA92,Ren13
CGPLH51,MBC_1081,CGPLPA92,Ren13
CGPLH51,MBC_1081,CGPLPA92,Ren13
CGPLH51,MBC_1081,CGPLPA92,Ren13
CGPLH51,MBC_1081,CGPLPA92,Ren13
CGPLH51,MBC_1081,CGPLPA92,Ren13
CGPLH51,MBC_1081,CGPLPA92,Ren13
CGPLH51,MBC_1081,CGPLPA92,Ren13
CGPLH51,MBC_1081,CGPLPA92,Ren13
CGPLH51,MBC_1081,CGPLPA92,Ren13
CGPLH51,MBC_1081,CGPLPA92,Ren13
CGPLH51,MBC_1081,CGPLPA92,Ren13
CGPLH51,MBC_1081,CGPLPA92,Ren13
CGPLH51,MBC_1081,CGPLPA92,Ren13
CGPLH51,MBC_1081,CGPLPA92,Ren13
CGPLH51,MBC_1081,CGPLPA92,Ren13
CGPLH51,MBC_1081,CGPLPA92,Ren13
CGPLH51,MBC_1081,CGPLPA92,Ren13
CGPLH51,MBC_1081,CGPLPA92,Ren13
CGPLH51,MBC_1081,CGPLPA92,Ren13
CGPLH51,MBC_1081,CGPLPA92,Ren13
CGPLH51,MBC_1081,CGPLPA92,Ren13
CGPLH51,MBC_1081,CGPLPA92,Ren13
CGPLH51,MBC_1081,CGPLPA92,Ren13
CGPLH51,MBC_1081,CGPLPA92,Ren13
CGPLH51,MBC_1081,CGPLPA92,Ren13
CGPLH51,MBC_1081,CGPLPA92,Ren13
CGPLH51,MBC_1081,CGPLPA92,Ren13
CGPLH51,MBC_1081,CGPLPA92,Ren13
CGPLH51,MBC_1081,CGPLPA92,Ren13
CGPLH51,MBC_1081,Ctrl_10,GB30
CGPLH51,MBC_1081,Ctrl_10,GB30
CGPLH51,MBC_1081,Ctrl_10,GB30
CGPLH51,MBC_1081,Ctrl_10,GB30
CGPLH51,MBC_1081,Ctrl_10,GB30
CGPLH51,MBC_1081,Ctrl_10,GB30
CGPLH51,MBC_1081,Ctrl_10,GB30
CGPLH51,MBC_1081,Ctrl_10,GB30
CGPLH51,MBC_1081,Ctrl_10,GB30
CGPLH51,MBC_1081,Ctrl_10,GB30
CGPLH51,MBC_1081,Ctrl_10,GB30
CGPLH51,MBC_1081,Ctrl_10,GB30
CGPLH51,MBC_1081,Ctrl_10,GB30
CGPLH51,MBC_1081,Ctrl_10,GB30
CGPLH51,MBC_1081,Ctrl_10,GB30
CGPLH51,MBC_1081,Ctrl_10,GB30
CGPLH51,MBC_1081,Ctrl_10,GB30
CGPLH51,MBC_1081,Ctrl_10,GB30
CGPLH51,MBC_1081,Ctrl_10,GB30
CGPLH51,MBC_1081,Ctrl_10,GB30
CGPLH51,MBC_1081,Ctrl_10,GB30
CGPLH51,MBC_1081,Ctrl_10,GB30
CGPLH51,MBC_1081,Ctrl_10,GB30
CGPLH51,MBC_1081,Ctrl_10,GB30
CGPLH51,MBC_1081,Ctrl_10,GB30
CGPLH51,MBC_1081,Ctrl_10,GB30
CGPLH51,MBC_1081,Ctrl_10,GB30
CGPLH51,MBC_1081,Ctrl_10,GB30
CGPLH51,MBC_1081,Ctrl_10,GB30
CGPLH51,MBC_1081,Ctrl_10,GB30
CGPLH400,GB8,Ctrl_10,GB30
CGPLH400,GB8,Ctrl_10,GB30
CGPLH400,GB8,Ctrl_10,GB30
CGPLH400,GB8,Ctrl_10,GB30
CGPLH400,GB8,Ctrl_10,GB30
CGPLH400,GB8,Ctrl_10,GB30
CGPLH400,GB8,Ctrl_10,GB30
CGPLH400,GB8,Ctrl_10,GB30
CGPLH400,GB8,Ctrl_10,GB30
CGPLH400,GB8,Ctrl_10,GB30
CGPLH400,GB8,Ctrl_10,GB30
CGPLH400,GB8,Ctrl_10,GB30
CGPLH400,GB8,Ctrl_10,GB30
CGPLH400,GB8,Ctrl_10,GB30
CGPLH400,GB8,Ctrl_10,GB30
CGPLH400,GB8,Ctrl_10,GB30
CGPLH400,GB8,Ctrl_10,GB30
CGPLH400,GB8,Ctrl_10,GB30
CGPLH400,GB8,Ctrl_10,GB30
CGPLH400,GB8,Ctrl_10,GB30
CGPLH400,GB8,Ctrl_10,GB30
CGPLH400,GB8,Ctrl_10,GB30
CGPLH400,GB8,Ctrl_10,GB30
CGPLH400,GB8,Ctrl_10,GB30
CGPLH400,GB8,Ctrl_10,GB30
CGPLH400,GB8,Ctrl_10,GB30
CGPLH400,GB8,Ctrl_10,GB30
CGPLH400,GB8,Ctrl_10,GB30
CGPLH400,GB8,Ctrl_10,GB30
CGPLH400,GB8,Ctrl_10,GB30
CGPLH400,GB8,Ctrl_10,GB30
CGPLH400,GB8,Ctrl_10,GB30
CGPLH400,GB8,Ctrl_10,GB30
CGPLH400,GB8,Ctrl_10,GB30
CGPLH400,GB8,Ctrl_10,GB30
CGPLH400,GB8,Ctrl_10,GB30
CGPLH400,GB8,Ctrl_10,GB30
CGPLH400,GB8,Ctrl_10,GB30
CGPLH400,GB8,Ctrl_10,GB30
CGPLH400,GB8,Ctrl_10,GB30
CGPLH400,GB8,Ctrl_10,GB30
CGPLH400,GB8,Ctrl_10,GB30
CGPLH400,GB8,Ctrl_10,GB30
CGPLH400,GB8,Ctrl_10,GB30
CGPLH400,GB8,Ctrl_10,GB30
CGPLH400,GB8,Ctrl_10,GB30
CGPLH400,GB8,Ctrl_10,GB30
CGPLH400,GB8,Ctrl_10,GB30
CGPLH400,GB8,Ctrl_10,GB30
CGPLH400,GB8,Ctrl_10,GB30
