repeat,fold,test_auroc,test_auprc,test_acc,test_ppv,test_sensitivity,test_specificity,test_f1,test_sen_99spe,test_threshold_99spe,test_ppv_threshold_99spe,test_acc_99spe,test_f1_99spe,test_sen_98spe,test_threshold_98spe,test_ppv_threshold_98spe,test_acc_98spe,test_f1_98spe,test_sen_95spe,test_threshold_95spe,test_ppv_threshold_95spe,test_acc_95spe,test_f1_95spe
4,2,0.9021316033364226,0.9320158015436515,0.8040540540540541,0.921875,0.7108433734939759,0.9230769230769231,0.8027210884353742,0.4939759036144578,0.92371696,1.0,0.7419879518072289,0.6612903225806451,0.4939759036144578,0.92371696,1.0,0.7369879518072289,0.6612903225806451,0.6144578313253012,0.67854893,0.9622641509433962,0.7676135310472659,0.75
4,3,0.8952734012974977,0.9272223961281563,0.8175675675675675,0.9,0.7590361445783133,0.8923076923076924,0.8235294117647058,0.46987951807228917,0.9408204,1.0,0.7299397590361446,0.639344262295082,0.46987951807228917,0.9408204,1.0,0.7249397590361446,0.639344262295082,0.5783132530120482,0.7506225,0.96,0.7495412418906394,0.7218045112781954
4,4,0.9331880900508351,0.9354814079433607,0.8657718120805369,0.9066666666666666,0.8395061728395061,0.8970588235294118,0.8717948717948718,0.09876543209876543,0.99836546,1.0,0.5443827160493827,0.1797752808988764,0.09876543209876543,0.99836546,1.0,0.5393827160493827,0.1797752808988764,0.691358024691358,0.74936765,0.9655172413793104,0.8067084241103848,0.8057553956834532
4,5,0.9357429718875503,0.9590178056408922,0.8523489932885906,0.9692307692307692,0.7590361445783133,0.9696969696969697,0.8513513513513513,0.6265060240963856,0.708331,1.0,0.8082530120481928,0.7703703703703704,0.6265060240963856,0.708331,1.0,0.8032530120481928,0.7703703703703704,0.7831325301204819,0.41910106,0.9701492537313433,0.8521723256663015,0.8666666666666667
5,1,0.9117218784128139,0.9348968011293286,0.8187919463087249,0.8985507246376812,0.7560975609756098,0.8955223880597015,0.8211920529801324,0.5121951219512195,0.86661303,1.0,0.7510975609756098,0.6774193548387096,0.5121951219512195,0.86661303,1.0,0.7460975609756098,0.6774193548387096,0.5853658536585366,0.7230704,0.96,0.7535038223516564,0.7272727272727273
5,2,0.9104395604395604,0.9365738788274143,0.7718120805369127,0.9310344827586207,0.6428571428571429,0.9384615384615385,0.7605633802816901,0.42857142857142855,0.8688495,1.0,0.7092857142857143,0.6,0.42857142857142855,0.8688495,1.0,0.7042857142857143,0.6,0.6190476190476191,0.50684345,0.9454545454545454,0.7626007326007327,0.7482014388489209
5,3,0.8817086527929902,0.917052973920641,0.7718120805369127,0.8656716417910447,0.6987951807228916,0.8636363636363636,0.7733333333333333,0.4939759036144578,0.94757223,1.0,0.7419879518072289,0.6612903225806451,0.4939759036144578,0.94757223,1.0,0.7369879518072289,0.6612903225806451,0.5662650602409639,0.8425169,0.9591836734693877,0.7437385907265426,0.7121212121212122
5,4,0.950985811682329,0.9625426178495665,0.8648648648648649,0.8765432098765432,0.8765432098765432,0.8507462686567164,0.8765432098765432,0.5308641975308642,0.94106424,1.0,0.760432098765432,0.6935483870967742,0.5308641975308642,0.94106424,1.0,0.7554320987654322,0.6935483870967742,0.8148148148148148,0.72137165,0.9705882352941176,0.8682283029297955,0.8859060402684564
5,5,0.9475440222428174,0.9686102054983404,0.8918918918918919,0.958904109589041,0.8433734939759037,0.9538461538461539,0.8974358974358975,0.7108433734939759,0.70753264,1.0,0.8504216867469879,0.8309859154929577,0.7108433734939759,0.70753264,1.0,0.8454216867469879,0.8309859154929577,0.8313253012048193,0.5185506,0.971830985915493,0.876047265987025,0.8961038961038961
6,1,0.9063526834611173,0.9320518850190993,0.8120805369127517,0.8985507246376812,0.7469879518072289,0.8939393939393939,0.8157894736842105,0.46987951807228917,0.9349415,1.0,0.7299397590361446,0.639344262295082,0.46987951807228917,0.9349415,1.0,0.7249397590361446,0.639344262295082,0.5783132530120482,0.8234902,0.96,0.7497626871120846,0.7218045112781954
6,2,0.9129244249726177,0.9322295226606472,0.8657718120805369,0.9565217391304348,0.7951807228915663,0.9545454545454546,0.868421052631579,0.20481927710843373,0.98841256,1.0,0.5974096385542169,0.34,0.20481927710843373,0.98841256,1.0,0.5924096385542168,0.34,0.7108433734939759,0.69562626,0.9672131147540983,0.8160277473530485,0.8194444444444444
6,3,0.9306765523632993,0.9518629866851727,0.8581081081081081,0.918918918918919,0.8192771084337349,0.9076923076923077,0.8662420382165605,0.5542168674698795,0.82698244,1.0,0.7721084337349398,0.7131782945736435,0.5542168674698795,0.82698244,1.0,0.7671084337349398,0.7131782945736435,0.6265060240963856,0.75429004,0.9629629629629629,0.7736376274328081,0.7591240875912408
6,4,0.9025191675794085,0.9323628990392931,0.7516778523489933,0.9259259259259259,0.6024096385542169,0.9393939393939394,0.7299270072992701,0.5180722891566265,0.7455683,1.0,0.7540361445783132,0.6825396825396826,0.5180722891566265,0.7455683,1.0,0.7490361445783132,0.6825396825396826,0.5542168674698795,0.713327,0.9387755102040817,0.7305175246440307,0.696969696969697
6,5,0.9452736318407959,0.9612195966496319,0.8648648648648649,0.9420289855072463,0.8024691358024691,0.9402985074626866,0.8666666666666667,0.5679012345679012,0.7845003,1.0,0.7789506172839507,0.7244094488188977,0.5679012345679012,0.7845003,1.0,0.7739506172839505,0.7244094488188977,0.7037037037037037,0.7025636,0.9661016949152542,0.8126727473742399,0.8142857142857143
7,1,0.9246450673461958,0.9468155418896986,0.8322147651006712,0.8904109589041096,0.7926829268292683,0.8805970149253731,0.8387096774193549,0.573170731707317,0.83463466,1.0,0.7815853658536585,0.7286821705426356,0.573170731707317,0.83463466,1.0,0.7765853658536586,0.7286821705426356,0.6585365853658537,0.68322587,0.9642857142857143,0.7900891882053149,0.782608695652174
7,2,0.910989010989011,0.9372618214211998,0.8120805369127517,0.9516129032258065,0.7023809523809523,0.9538461538461539,0.8082191780821918,0.38095238095238093,0.9228252,1.0,0.6854761904761905,0.5517241379310345,0.38095238095238093,0.9228252,1.0,0.6804761904761905,0.5517241379310345,0.5476190476190477,0.7674785,0.9583333333333334,0.7341941391941391,0.696969696969697
7,3,0.9282669138090824,0.9456392869260988,0.8243243243243243,0.8518518518518519,0.8313253012048193,0.8153846153846154,0.8414634146341463,0.4578313253012048,0.9706087,1.0,0.7239156626506024,0.628099173553719,0.4578313253012048,0.9706087,1.0,0.7189156626506024,0.628099173553719,0.6265060240963856,0.82901746,0.9629629629629629,0.7736376274328081,0.7591240875912408
7,4,0.9111758281761921,0.9353888597783937,0.8120805369127517,0.921875,0.7195121951219512,0.9253731343283582,0.8082191780821918,0.5121951219512195,0.851482,1.0,0.7510975609756098,0.6774193548387096,0.5121951219512195,0.851482,1.0,0.7460975609756098,0.6774193548387096,0.6097560975609756,0.74932164,0.9433962264150944,0.7586093920640699,0.7407407407407407
7,5,0.9229490022172949,0.9498268072089021,0.8040540540540541,0.9818181818181818,0.6585365853658537,0.9848484848484849,0.7883211678832117,0.4878048780487805,0.7835468,1.0,0.7389024390243902,0.6557377049180327,0.4878048780487805,0.7835468,1.0,0.7339024390243902,0.6557377049180327,0.7439024390243902,0.2936297,0.9838709677419355,0.8397542498152254,0.8472222222222222
8,1,0.8955223880597015,0.9130717079323184,0.7986577181208053,0.90625,0.7073170731707317,0.9104477611940298,0.7945205479452054,0.2073170731707317,0.98293203,1.0,0.5986585365853658,0.3434343434343434,0.2073170731707317,0.98293203,1.0,0.5936585365853658,0.3434343434343434,0.5365853658536586,0.7662493,0.9565217391304348,0.7291135784492173,0.6875
8,2,0.9234432234432235,0.9450534715375313,0.7986577181208053,0.8857142857142857,0.7380952380952381,0.8769230769230769,0.8051948051948052,0.5238095238095238,0.8878539,1.0,0.756904761904762,0.6875,0.5238095238095238,0.8878539,1.0,0.7519047619047619,0.6875,0.6666666666666666,0.67059827,0.9655172413793104,0.7937179487179487,0.7887323943661971
