fpr,tpr,thresholds
0.0,0.0,inf
0.0,0.012048192771084338,0.9999926
0.0,0.3253012048192771,0.98344713
0.015384615384615385,0.3253012048192771,0.9822407
0.015384615384615385,0.6626506024096386,0.76055586
0.03076923076923077,0.6626506024096386,0.75086886
0.03076923076923077,0.7108433734939759,0.65794903
0.046153846153846156,0.7108433734939759,0.6558241
0.046153846153846156,0.8072289156626506,0.506003
0.06153846153846154,0.8072289156626506,0.4971266
0.06153846153846154,0.8433734939759037,0.4582886
0.07692307692307693,0.8433734939759037,0.43321338
0.07692307692307693,0.8554216867469879,0.42877775
0.09230769230769231,0.8554216867469879,0.42709965
0.09230769230769231,0.8674698795180723,0.42340037
0.1076923076923077,0.8674698795180723,0.40550622
0.1076923076923077,0.891566265060241,0.38809332
0.12307692307692308,0.891566265060241,0.38627708
0.12307692307692308,0.9036144578313253,0.36979473
0.13846153846153847,0.9036144578313253,0.36267442
0.13846153846153847,0.9156626506024096,0.35551596
0.26153846153846155,0.9156626506024096,0.28803965
0.26153846153846155,0.927710843373494,0.2750879
0.3384615384615385,0.927710843373494,0.244067
0.3384615384615385,0.9397590361445783,0.21992432
0.38461538461538464,0.9397590361445783,0.1903744
0.38461538461538464,0.9518072289156626,0.18730286
0.5076923076923077,0.9518072289156626,0.14087035
0.5076923076923077,0.963855421686747,0.13679223
0.5384615384615384,0.963855421686747,0.12889878
0.5384615384615384,0.9759036144578314,0.11438132
0.8,0.9759036144578314,0.0665871
0.8,0.9879518072289156,0.065501116
1.0,0.9879518072289156,0.011163404
1.0,1.0,0.0065727816
