fpr,tpr,thresholds
0.0,0.0,inf
0.0,0.012195121951219513,0.9999416
0.0,0.43902439024390244,0.9571172
0.015151515151515152,0.43902439024390244,0.955369
0.015151515151515152,0.6463414634146342,0.74991155
0.030303030303030304,0.6463414634146342,0.74921626
0.030303030303030304,0.7560975609756098,0.50172913
0.07575757575757576,0.7560975609756098,0.46756926
0.07575757575757576,0.7682926829268293,0.4655989
0.09090909090909091,0.7682926829268293,0.45597973
0.09090909090909091,0.7804878048780488,0.45085743
0.13636363636363635,0.7804878048780488,0.43540335
0.13636363636363635,0.8170731707317073,0.41072223
0.15151515151515152,0.8170731707317073,0.40557858
0.15151515151515152,0.8414634146341463,0.38813472
0.16666666666666666,0.8414634146341463,0.37893197
0.16666666666666666,0.8658536585365854,0.35254675
0.22727272727272727,0.8658536585365854,0.3152896
0.22727272727272727,0.8780487804878049,0.29635903
0.25757575757575757,0.8780487804878049,0.26714393
0.25757575757575757,0.9024390243902439,0.2547828
0.3333333333333333,0.9024390243902439,0.22358546
0.3333333333333333,0.9146341463414634,0.21472563
0.3484848484848485,0.9146341463414634,0.21348798
0.3484848484848485,0.926829268292683,0.2116466
0.3787878787878788,0.926829268292683,0.20266353
0.3787878787878788,0.9390243902439024,0.20189077
0.3939393939393939,0.9390243902439024,0.1947275
0.3939393939393939,0.9512195121951219,0.17818893
0.45454545454545453,0.9512195121951219,0.15678129
0.45454545454545453,0.9634146341463414,0.13781688
0.48484848484848486,0.9634146341463414,0.12802301
0.48484848484848486,0.975609756097561,0.1269312
0.5909090909090909,0.975609756097561,0.08731599
0.5909090909090909,0.9878048780487805,0.08544268
0.7424242424242424,0.9878048780487805,0.057968978
0.7424242424242424,1.0,0.057277944
1.0,1.0,0.011950689
