fpr,tpr,thresholds
0.0,0.0,inf
0.0,0.012048192771084338,0.9999645
0.0,0.5060240963855421,0.9017143
0.015151515151515152,0.5060240963855421,0.8990424
0.015151515151515152,0.5783132530120482,0.8435818
0.030303030303030304,0.5783132530120482,0.8285598
0.030303030303030304,0.6024096385542169,0.82381415
0.045454545454545456,0.6024096385542169,0.8217738
0.045454545454545456,0.6385542168674698,0.80590093
0.06060606060606061,0.6385542168674698,0.781096
0.06060606060606061,0.7108433734939759,0.7424514
0.07575757575757576,0.7108433734939759,0.6997121
0.07575757575757576,0.8072289156626506,0.6528695
0.09090909090909091,0.8072289156626506,0.6181179
0.09090909090909091,0.8192771084337349,0.6175955
0.10606060606060606,0.8192771084337349,0.6166852
0.10606060606060606,0.8313253012048193,0.6093406
0.13636363636363635,0.8313253012048193,0.5782394
0.13636363636363635,0.8554216867469879,0.5694585
0.16666666666666666,0.8554216867469879,0.511581
0.16666666666666666,0.8795180722891566,0.49036962
0.18181818181818182,0.8795180722891566,0.4732233
0.18181818181818182,0.891566265060241,0.46285194
0.22727272727272727,0.891566265060241,0.4599869
0.22727272727272727,0.9036144578313253,0.45921847
0.24242424242424243,0.9036144578313253,0.45643288
0.24242424242424243,0.927710843373494,0.44789436
0.36363636363636365,0.927710843373494,0.3985683
0.36363636363636365,0.9397590361445783,0.37670097
0.4090909090909091,0.9397590361445783,0.35533464
0.4090909090909091,0.963855421686747,0.3320909
0.42424242424242425,0.963855421686747,0.32938397
0.42424242424242425,0.9759036144578314,0.3233423
0.48484848484848486,0.9759036144578314,0.29277927
0.48484848484848486,0.9879518072289156,0.282873
0.5454545454545454,0.9879518072289156,0.26272744
0.5454545454545454,1.0,0.24008602
1.0,1.0,0.036346357
