fpr,tpr,thresholds
0.0,0.0,inf
0.0,0.012048192771084338,0.9997193
0.0,0.6024096385542169,0.82709354
0.015151515151515152,0.6024096385542169,0.8042555
0.015151515151515152,0.7349397590361446,0.5110998
0.045454545454545456,0.7349397590361446,0.49797
0.045454545454545456,0.7469879518072289,0.49037117
0.06060606060606061,0.7469879518072289,0.47636628
0.06060606060606061,0.7710843373493976,0.46068814
0.10606060606060606,0.7710843373493976,0.45354643
0.10606060606060606,0.7951807228915663,0.42471924
0.13636363636363635,0.7951807228915663,0.40848997
0.13636363636363635,0.8072289156626506,0.38739535
0.19696969696969696,0.8072289156626506,0.36304018
0.19696969696969696,0.8433734939759037,0.3428689
0.22727272727272727,0.8433734939759037,0.3098803
0.22727272727272727,0.891566265060241,0.2304453
0.2727272727272727,0.891566265060241,0.20634635
0.2727272727272727,0.9036144578313253,0.20170978
0.30303030303030304,0.9036144578313253,0.19605136
0.30303030303030304,0.9518072289156626,0.15609299
0.42424242424242425,0.9518072289156626,0.10375377
0.42424242424242425,0.963855421686747,0.103049055
0.6060606060606061,0.963855421686747,0.059368744
0.6060606060606061,0.9759036144578314,0.057134464
0.6818181818181818,0.9759036144578314,0.04771796
0.6818181818181818,0.9879518072289156,0.047384646
0.7272727272727273,0.9879518072289156,0.045286335
0.7272727272727273,1.0,0.04336401
1.0,1.0,0.00414623
