TN,FP,FN,TP
CGPLBR28,MBC_1083,MBC_1219,EwS_77
CGPLBR28,MBC_1083,MBC_1219,EwS_77
CGPLBR28,MBC_1083,MBC_1219,EwS_77
CGPLBR28,MBC_1083,MBC_1219,EwS_77
CGPLBR28,MBC_1083,MBC_1219,EwS_77
CGPLBR28,MBC_1083,MBC_1219,EwS_77
CGPLBR28,MBC_1083,MBC_1219,EwS_77
CGPLBR28,MBC_1083,MBC_1219,EwS_77
CGPLBR28,MBC_1083,MBC_1219,EwS_77
CGPLBR28,MBC_1083,MBC_1219,EwS_77
CGPLBR28,MBC_1083,MBC_1219,EwS_77
CGPLBR28,MBC_1083,MBC_1219,EwS_77
CGPLBR28,MBC_1083,MBC_1219,EwS_77
CGPLBR28,MBC_1083,MBC_1219,EwS_77
CGPLBR28,MBC_1083,MBC_1219,EwS_77
CGPLBR28,MBC_1083,MBC_1219,EwS_77
CGPLBR28,MBC_1083,MBC_1219,EwS_77
CGPLBR28,MBC_1083,MBC_1219,EwS_77
CGPLBR28,MBC_1083,MBC_1219,EwS_77
CGPLBR28,MBC_1083,MBC_1219,EwS_77
CGPLBR28,MBC_1083,MBC_1219,EwS_77
CGPLBR28,MBC_1083,MBC_1219,EwS_77
Ctrl_18,MBC_1058,MBC_1219,EwS_77
Ctrl_18,MBC_1058,MBC_1219,EwS_77
Ctrl_18,MBC_1058,MBC_1219,EwS_77
Ctrl_18,MBC_1058,MBC_1219,EwS_77
Ctrl_18,MBC_1058,MBC_1219,EwS_77
Ctrl_18,MBC_1058,MBC_1219,EwS_77
Ctrl_18,MBC_1058,MBC_1219,EwS_77
Ctrl_18,MBC_1058,MBC_1219,EwS_77
Ctrl_18,MBC_1058,MBC_1219,EwS_77
Ctrl_18,MBC_1058,MBC_1219,EwS_77
Ctrl_18,MBC_1058,MBC_1219,EwS_77
Ctrl_18,MBC_1058,MBC_1219,EwS_77
Ctrl_18,MBC_1058,MBC_1219,EwS_77
Ctrl_18,MBC_1058,MBC_1219,EwS_77
Ctrl_18,MBC_1058,MBC_1219,EwS_77
Ctrl_18,MBC_1058,MBC_1219,EwS_77
Ctrl_18,MBC_1058,MBC_1219,EwS_77
Ctrl_18,MBC_1058,CGPLH427,GB9
Ctrl_18,MBC_1058,CGPLH427,GB9
Ctrl_18,MBC_1058,CGPLH427,GB9
Ctrl_18,MBC_1058,CGPLH427,GB9
Ctrl_18,MBC_1058,CGPLH427,GB9
Ctrl_18,MBC_1058,CGPLH427,GB9
Ctrl_18,MBC_1058,CGPLH427,GB9
Ctrl_18,MBC_1058,CGPLH427,GB9
Ctrl_18,MBC_1058,CGPLH427,GB9
Ctrl_18,MBC_1058,CGPLH427,GB9
Ctrl_18,MBC_1058,CGPLH427,GB9
Ctrl_18,MBC_1058,CGPLH427,GB9
Ctrl_18,MBC_1058,CGPLH427,GB9
Ctrl_18,MBC_1058,CGPLH427,GB9
Ctrl_18,MBC_1058,CGPLH427,GB9
Ctrl_18,MBC_1058,CGPLH427,GB9
Ctrl_18,MBC_1058,CGPLH427,GB9
Ctrl_18,MBC_1058,CGPLH427,GB9
Ctrl_18,MBC_1058,CGPLH427,GB9
Ctrl_18,MBC_1058,CGPLH427,GB9
Ctrl_18,MBC_1058,CGPLH427,GB9
Ctrl_18,MBC_1058,CGPLH427,GB9
Ctrl_18,MBC_1058,CGPLH427,GB9
Ctrl_18,MBC_1058,CGPLH427,GB9
Ctrl_18,MBC_1058,CGPLH427,GB9
Ctrl_18,MBC_1058,CGPLH427,GB9
Ctrl_18,MBC_1058,CGPLH427,GB9
Ctrl_18,MBC_1058,CGPLH427,GB9
Ctrl_18,MBC_1058,CGPLH427,GB9
Ctrl_18,MBC_1058,CGPLH427,GB9
Ctrl_18,MBC_1058,CGPLH427,GB9
Ctrl_18,MBC_1058,CGPLH427,GB9
Ctrl_18,MBC_1058,CGPLH427,GB9
Ctrl_18,MBC_1058,CGPLH427,GB9
Ctrl_18,MBC_1058,CGPLH427,GB9
Ctrl_18,MBC_1058,CGPLH427,GB9
Ctrl_18,MBC_1058,CGPLH427,GB9
Ctrl_18,MBC_1058,CGPLH427,GB9
Ctrl_18,MBC_1058,CGPLH427,GB9
Ctrl_18,MBC_1058,CGPLH427,GB9
Ctrl_18,MBC_1058,CGPLH427,GB9
Ctrl_18,MBC_1058,CGPLH427,GB9
Ctrl_18,MBC_1058,CGPLH427,GB9
Ctrl_18,MBC_1058,CGPLH427,GB9
Ctrl_18,MBC_1058,CGPLH427,GB9
Ctrl_18,MBC_1058,CGPLH427,GB9
Ctrl_18,MBC_1058,CGPLH427,GB9
Ctrl_18,MBC_1058,CGPLH427,GB9
MBC_1388,CGPLLU203,CGPLH427,GB9
MBC_1388,CGPLLU203,CGPLH427,GB9
MBC_1388,CGPLLU203,CGPLH427,GB9
MBC_1388,CGPLLU203,CGPLH427,GB9
MBC_1388,CGPLLU203,CGPLH427,GB9
MBC_1388,CGPLLU203,CGPLH427,GB9
MBC_1388,CGPLLU203,CGPLH427,GB9
MBC_1388,CGPLLU203,CGPLH427,GB9
MBC_1388,CGPLLU203,CGPLH427,GB9
MBC_1388,CGPLLU203,CGPLH427,GB9
MBC_1388,CGPLLU203,CGPLH427,GB9
MBC_1388,CGPLLU203,CGPLH427,GB9
MBC_1388,CGPLLU203,CGPLH427,GB9
MBC_1388,CGPLLU203,CGPLH427,GB9
MBC_1388,CGPLLU203,CGPLH427,GB9
MBC_1388,CGPLLU203,CGPLH427,GB9
MBC_1388,CGPLLU203,CGPLH427,GB9
MBC_1388,CGPLLU203,CGPLH427,GB9
MBC_1388,CGPLLU203,CGPLH427,GB9
MBC_1388,CGPLLU203,CGPLH427,GB9
MBC_1388,CGPLLU203,CGPLH427,GB9
MBC_1388,CGPLLU203,CGPLH427,GB9
MBC_1388,CGPLLU203,CGPLH427,GB9
MBC_1388,CGPLLU203,CGPLH427,GB9
MBC_1388,CGPLLU203,CGPLH427,GB9
MBC_1388,CGPLLU203,CGPLH427,GB9
MBC_1388,CGPLLU203,CGPLH427,GB9
MBC_1388,CGPLLU203,CGPLH427,GB9
MBC_1388,CGPLLU203,CGPLH427,GB9
MBC_1388,CGPLLU203,CGPLH427,GB9
MBC_1388,CGPLLU203,CGPLH427,GB9
MBC_1388,CGPLLU203,CGPLH427,GB9
MBC_1388,CGPLLU203,CGPLH427,GB9
MBC_1388,CGPLLU203,CGPLH427,GB9
MBC_1388,CGPLLU203,CGPLH427,GB9
MBC_1388,CGPLLU203,CGPLH427,GB9
MBC_1388,CGPLLU203,HIP_7,GB22
MBC_1388,CGPLLU203,HIP_7,GB22
MBC_1388,CGPLLU203,HIP_7,GB22
MBC_1388,CGPLLU203,HIP_7,GB22
MBC_1388,CGPLLU203,HIP_7,GB22
MBC_1388,CGPLLU203,HIP_7,GB22
MBC_1388,CGPLLU203,HIP_7,GB22
MBC_1388,CGPLLU203,HIP_7,GB22
MBC_1388,CGPLLU203,HIP_7,GB22
MBC_1388,CGPLLU203,HIP_7,GB22
MBC_1388,CGPLLU203,HIP_7,GB22
MBC_1388,CGPLLU203,HIP_7,GB22
MBC_1388,CGPLLU203,HIP_7,GB22
MBC_1388,CGPLLU203,HIP_7,GB22
MBC_1388,CGPLLU203,HIP_7,GB22
MBC_1388,CGPLLU203,HIP_7,GB22
MBC_1388,CGPLLU203,HIP_7,GB22
MBC_1388,CGPLLU203,HIP_7,GB22
MBC_1388,CGPLLU203,HIP_7,GB22
MBC_1388,CGPLLU203,HIP_7,GB22
MBC_1388,CGPLLU203,HIP_7,GB22
MBC_1388,CGPLLU203,HIP_7,GB22
MBC_1388,CGPLLU203,HIP_7,GB22
MBC_1388,CGPLLU203,HIP_7,GB22
MBC_1388,CGPLLU203,HIP_7,GB22
MBC_1388,CGPLLU203,HIP_7,GB22
MBC_1388,CGPLLU203,HIP_7,GB22
MBC_1388,CGPLLU203,HIP_7,GB22
MBC_1388,CGPLLU203,HIP_7,GB22
HIP_41,MBC_1180,HIP_7,GB22
HIP_41,MBC_1180,HIP_7,GB22
HIP_41,MBC_1180,HIP_7,GB22
HIP_41,MBC_1180,HIP_7,GB22
HIP_41,MBC_1180,HIP_7,GB22
HIP_41,MBC_1180,HIP_7,GB22
HIP_41,MBC_1180,HIP_7,GB22
HIP_41,MBC_1180,HIP_7,GB22
HIP_41,MBC_1180,HIP_7,GB22
HIP_41,MBC_1180,HIP_7,GB22
HIP_41,MBC_1180,HIP_7,GB22
HIP_41,MBC_1180,HIP_7,GB22
HIP_41,MBC_1180,HIP_7,GB22
HIP_41,MBC_1180,HIP_7,GB22
HIP_41,MBC_1180,HIP_7,GB22
HIP_41,MBC_1180,HIP_7,GB22
HIP_41,MBC_1180,HIP_7,GB22
HIP_41,MBC_1180,HIP_7,GB22
HIP_41,MBC_1180,HIP_7,GB22
HIP_41,MBC_1180,HIP_7,GB22
HIP_41,MBC_1180,HIP_7,GB22
HIP_41,MBC_1180,HIP_7,GB22
HIP_41,MBC_1180,HIP_7,GB22
HIP_41,MBC_1180,HIP_7,GB22
HIP_41,MBC_1180,HIP_7,GB22
HIP_41,MBC_1180,HIP_7,GB22
HIP_41,MBC_1180,HIP_7,GB22
HIP_41,MBC_1180,HIP_7,GB22
HIP_41,MBC_1180,HIP_7,GB22
HIP_41,MBC_1180,HIP_7,GB22
HIP_41,MBC_1180,HIP_7,GB22
HIP_41,MBC_1180,HIP_7,GB22
HIP_41,MBC_1180,HIP_7,GB22
HIP_41,MBC_1180,HIP_7,GB22
HIP_41,MBC_1180,HIP_7,GB22
HIP_41,MBC_1180,HIP_7,GB22
HIP_41,MBC_1180,HIP_7,GB22
HIP_41,MBC_1180,HIP_7,GB22
HIP_41,MBC_1180,HIP_7,GB22
HIP_41,MBC_1180,HIP_7,GB22
HIP_41,MBC_1180,HIP_7,GB22
HIP_41,MBC_1180,HIP_7,GB22
HIP_41,MBC_1180,HIP_7,GB22
HIP_41,MBC_1180,HIP_7,GB22
HIP_41,MBC_1180,HIP_7,GB22
HIP_41,MBC_1180,HIP_7,GB22
HIP_41,MBC_1180,HIP_7,GB22
HIP_41,MBC_1180,HIP_7,GB22
HIP_41,MBC_1180,HIP_7,GB22
HIP_41,MBC_1180,HIP_7,GB22
HIP_41,MBC_1180,HIP_7,GB22
HIP_41,MBC_1180,HIP_7,GB22
HIP_41,MBC_1180,HIP_7,GB22
HIP_41,MBC_1180,HIP_7,GB22
HIP_41,MBC_1180,HIP_7,GB22
HIP_41,MBC_1180,Ctrl_2,GB33
HIP_41,MBC_1180,Ctrl_2,GB33
HIP_41,MBC_1180,Ctrl_2,GB33
HIP_41,MBC_1180,Ctrl_2,GB33
HIP_41,MBC_1180,Ctrl_2,GB33
HIP_41,MBC_1180,Ctrl_2,GB33
HIP_41,MBC_1180,Ctrl_2,GB33
HIP_41,MBC_1180,Ctrl_2,GB33
HIP_41,MBC_1180,Ctrl_2,GB33
HIP_41,MBC_1180,Ctrl_2,GB33
CGPLH391_Rep,MBC_1198,Ctrl_2,GB33
CGPLH391_Rep,MBC_1198,Ctrl_2,GB33
CGPLH391_Rep,MBC_1198,Ctrl_2,GB33
CGPLH391_Rep,MBC_1198,Ctrl_2,GB33
CGPLH391_Rep,MBC_1198,Ctrl_2,GB33
CGPLH391_Rep,MBC_1198,Ctrl_2,GB33
CGPLH391_Rep,MBC_1198,Ctrl_2,GB33
CGPLH391_Rep,MBC_1198,Ctrl_2,GB33
CGPLH391_Rep,MBC_1198,Ctrl_2,GB33
CGPLH391_Rep,MBC_1198,Ctrl_2,GB33
CGPLH391_Rep,MBC_1198,Ctrl_2,GB33
CGPLH391_Rep,MBC_1198,Ctrl_2,GB33
CGPLH391_Rep,MBC_1198,Ctrl_2,GB33
CGPLH391_Rep,MBC_1198,Ctrl_2,GB33
CGPLH391_Rep,MBC_1198,Ctrl_2,GB33
CGPLH391_Rep,MBC_1198,Ctrl_2,GB33
CGPLH391_Rep,MBC_1198,Ctrl_2,GB33
CGPLH391_Rep,MBC_1198,Ctrl_2,GB33
CGPLH391_Rep,MBC_1198,Ctrl_2,GB33
CGPLH391_Rep,MBC_1198,Ctrl_2,GB33
CGPLH391_Rep,MBC_1198,Ctrl_2,GB33
CGPLH391_Rep,MBC_1198,Ctrl_2,GB33
CGPLH391_Rep,MBC_1198,Ctrl_2,GB33
CGPLH391_Rep,MBC_1198,Ctrl_2,GB33
CGPLH391_Rep,MBC_1198,Ctrl_2,GB33
CGPLH391_Rep,MBC_1198,Ctrl_2,GB33
CGPLH391_Rep,MBC_1198,Ctrl_2,GB33
CGPLH391_Rep,MBC_1198,Ctrl_2,GB33
CGPLH391_Rep,MBC_1198,Ctrl_2,GB33
CGPLH391_Rep,MBC_1198,Ctrl_2,GB33
CGPLH391_Rep,MBC_1198,Ctrl_2,GB33
CGPLH391_Rep,MBC_1198,Ctrl_2,GB33
CGPLH391_Rep,MBC_1198,Ctrl_2,GB33
CGPLH391_Rep,MBC_1198,Ctrl_2,GB33
CGPLH391_Rep,MBC_1198,Ctrl_2,GB33
CGPLH391_Rep,MBC_1198,Ctrl_2,GB33
CGPLH391_Rep,MBC_1198,Ctrl_2,GB33
CGPLH391_Rep,MBC_1198,Ctrl_2,GB33
CGPLH391_Rep,MBC_1198,Ctrl_2,GB33
CGPLH391_Rep,MBC_1198,Ctrl_2,GB33
CGPLH391_Rep,MBC_1198,Ctrl_2,GB33
CGPLH391_Rep,MBC_1198,Ctrl_2,GB33
CGPLH391_Rep,MBC_1198,Ctrl_2,GB33
CGPLH391_Rep,MBC_1198,Ctrl_2,GB33
CGPLH391_Rep,MBC_1198,Ctrl_2,GB33
CGPLH391_Rep,MBC_1198,Ctrl_2,GB33
CGPLH391_Rep,MBC_1198,Ctrl_2,GB33
CGPLH391_Rep,MBC_1198,Ctrl_2,GB33
CGPLH391_Rep,MBC_1198,Ctrl_2,GB33
CGPLH391_Rep,MBC_1198,Ctrl_2,GB33
CGPLH391_Rep,MBC_1198,Ctrl_2,GB33
CGPLH391_Rep,MBC_1198,Ctrl_2,GB33
CGPLH391_Rep,MBC_1198,Ctrl_2,GB33
CGPLH391_Rep,MBC_1198,Ctrl_2,GB33
CGPLH391_Rep,MBC_1198,Ctrl_2,GB33
CGPLH391_Rep,MBC_1198,Ctrl_2,GB33
CGPLH391_Rep,MBC_1198,Ctrl_2,GB33
CGPLH391_Rep,MBC_1198,Ctrl_2,GB33
CGPLH391_Rep,MBC_1198,Ctrl_2,GB33
CGPLH391_Rep,MBC_1198,Ctrl_2,GB33
CGPLH391_Rep,MBC_1198,Ctrl_2,GB33
CGPLH391_Rep,MBC_1198,Ctrl_2,GB33
CGPLH391_Rep,MBC_1198,Ctrl_2,GB33
CGPLH391_Rep,MBC_1198,Ctrl_2,GB33
CGPLH391_Rep,MBC_1198,Ctrl_2,GB33
Ren14,EwS_22,Ctrl_2,GB33
Ren14,EwS_22,Ctrl_2,GB33
Ren14,EwS_22,Ctrl_2,GB33
Ren14,EwS_22,Ctrl_2,GB33
Ren14,EwS_22,Ctrl_2,GB33
Ren14,EwS_22,Ctrl_2,GB33
Ren14,EwS_22,Ctrl_2,GB33
Ren14,EwS_22,Ctrl_2,GB33
Ren14,EwS_22,Ctrl_2,GB33
Ren14,EwS_22,CGPLH401,Ren6
Ren14,EwS_22,CGPLH401,Ren6
Ren14,EwS_22,CGPLH401,Ren6
Ren14,EwS_22,CGPLH401,Ren6
Ren14,EwS_22,CGPLH401,Ren6
Ren14,EwS_22,CGPLH401,Ren6
Ren14,EwS_22,CGPLH401,Ren6
Ren14,EwS_22,CGPLH401,Ren6
Ren14,EwS_22,CGPLH401,Ren6
Ren14,EwS_22,CGPLH401,Ren6
Ren14,EwS_22,CGPLH401,Ren6
Ren14,EwS_22,CGPLH401,Ren6
Ren14,EwS_22,CGPLH401,Ren6
Ren14,EwS_22,CGPLH401,Ren6
Ren14,EwS_22,CGPLH401,Ren6
Ren14,EwS_22,CGPLH401,Ren6
Ren14,EwS_22,CGPLH401,Ren6
Ren14,EwS_22,CGPLH401,Ren6
Ren14,EwS_22,CGPLH401,Ren6
Ren14,EwS_22,CGPLH401,Ren6
Ren14,EwS_22,CGPLH401,Ren6
Ren14,EwS_22,CGPLH401,Ren6
Ren14,EwS_22,CGPLH401,Ren6
Ren14,EwS_22,CGPLH401,Ren6
Ren14,EwS_22,CGPLH401,Ren6
Ren14,EwS_22,CGPLH401,Ren6
Ren14,EwS_22,CGPLH401,Ren6
Ren14,EwS_22,CGPLH401,Ren6
Ren14,EwS_22,CGPLH401,Ren6
Ren14,EwS_22,CGPLH401,Ren6
Ren14,EwS_22,CGPLH401,Ren6
Ren14,EwS_22,CGPLH401,Ren6
Ren14,EwS_22,CGPLH401,Ren6
Ren14,EwS_22,CGPLH401,Ren6
Ren14,EwS_22,CGPLH401,Ren6
Ren14,EwS_22,CGPLH401,Ren6
Ren14,EwS_22,CGPLH401,Ren6
Ren14,EwS_22,CGPLH401,Ren6
Ren14,EwS_22,CGPLH401,Ren6
Ren14,EwS_22,CGPLH401,Ren6
Ren14,EwS_22,CGPLH401,Ren6
Ren14,EwS_22,CGPLH401,Ren6
Ren14,EwS_22,CGPLH401,Ren6
Ren14,EwS_22,CGPLH401,Ren6
Ren14,EwS_22,CGPLH401,Ren6
Ren14,EwS_22,CGPLH401,Ren6
Ren14,EwS_22,CGPLH401,Ren6
Ren14,EwS_22,CGPLH401,Ren6
Ren14,EwS_22,CGPLH401,Ren6
Ren14,EwS_22,CGPLH401,Ren6
Ren14,EwS_22,CGPLH401,Ren6
Ren14,EwS_22,CGPLH401,Ren6
Ren14,EwS_22,CGPLH401,Ren6
Ren14,EwS_22,CGPLH401,Ren6
Ren14,EwS_22,CGPLH401,Ren6
Ren14,EwS_22,CGPLH401,Ren6
CGPLH471,CGPLPA131,CGPLH401,Ren6
CGPLH471,CGPLPA131,CGPLH401,Ren6
CGPLH471,CGPLPA131,CGPLH401,Ren6
CGPLH471,CGPLPA131,CGPLH401,Ren6
CGPLH471,CGPLPA131,CGPLH401,Ren6
CGPLH471,CGPLPA131,CGPLH401,Ren6
CGPLH471,CGPLPA131,CGPLH401,Ren6
CGPLH471,CGPLPA131,CGPLH401,Ren6
CGPLH471,CGPLPA131,CGPLH401,Ren6
CGPLH471,CGPLPA131,CGPLH401,Ren6
CGPLH471,CGPLPA131,CGPLH401,Ren6
CGPLH471,CGPLPA131,CGPLH401,Ren6
CGPLH471,CGPLPA131,CGPLH401,Ren6
CGPLH471,CGPLPA131,CGPLH401,Ren6
CGPLH471,CGPLPA131,CGPLH401,Ren6
CGPLH471,CGPLPA131,CGPLH401,Ren6
CGPLH471,CGPLPA131,CGPLH401,Ren6
CGPLH471,CGPLPA131,CGPLH401,Ren6
CGPLH471,CGPLPA131,CGPLH401,Ren6
CGPLH471,CGPLPA131,CGPLH401,Ren6
CGPLH471,CGPLPA131,CGPLH401,Ren6
CGPLH471,CGPLPA131,CGPLH401,Ren6
CGPLH471,CGPLPA131,CGPLH401,Ren6
CGPLH471,CGPLPA131,CGPLH401,Ren6
CGPLH471,CGPLPA131,CGPLH401,Ren6
CGPLH471,CGPLPA131,CGPLH401,Ren6
CGPLH471,CGPLPA131,CGPLH401,Ren6
CGPLH471,CGPLPA131,CGPLH401,Ren6
CGPLH471,CGPLPA131,CGPLBR28,MBC_1083
CGPLH471,CGPLPA131,CGPLBR28,MBC_1083
CGPLH471,CGPLPA131,CGPLBR28,MBC_1083
CGPLH471,CGPLPA131,CGPLBR28,MBC_1083
CGPLH471,CGPLPA131,CGPLBR28,MBC_1083
CGPLH471,CGPLPA131,CGPLBR28,MBC_1083
CGPLH471,CGPLPA131,CGPLBR28,MBC_1083
CGPLH471,CGPLPA131,CGPLBR28,MBC_1083
CGPLH471,CGPLPA131,CGPLBR28,MBC_1083
CGPLH471,CGPLPA131,CGPLBR28,MBC_1083
CGPLH471,CGPLPA131,CGPLBR28,MBC_1083
CGPLH471,CGPLPA131,CGPLBR28,MBC_1083
CGPLH471,CGPLPA131,CGPLBR28,MBC_1083
CGPLH471,CGPLPA131,CGPLBR28,MBC_1083
CGPLH471,CGPLPA131,CGPLBR28,MBC_1083
CGPLH471,CGPLPA131,CGPLBR28,MBC_1083
CGPLH471,CGPLPA131,CGPLBR28,MBC_1083
CGPLH471,CGPLPA131,CGPLBR28,MBC_1083
CGPLH471,CGPLPA131,CGPLBR28,MBC_1083
CGPLH471,CGPLPA131,CGPLBR28,MBC_1083
CGPLH471,CGPLPA131,CGPLBR28,MBC_1083
CGPLH471,CGPLPA131,CGPLBR28,MBC_1083
CGPLH471,CGPLPA131,CGPLBR28,MBC_1083
CGPLH471,CGPLPA131,CGPLBR28,MBC_1083
CGPLH471,CGPLPA131,CGPLBR28,MBC_1083
CGPLH471,CGPLPA131,CGPLBR28,MBC_1083
CGPLH471,CGPLPA131,CGPLBR28,MBC_1083
CGPLH471,CGPLPA131,CGPLBR28,MBC_1083
CGPLH471,CGPLPA131,CGPLBR28,MBC_1083
CGPLH471,CGPLPA131,CGPLBR28,MBC_1083
CGPLH471,CGPLPA131,CGPLBR28,MBC_1083
CGPLH471,CGPLPA131,CGPLBR28,MBC_1083
CGPLH471,CGPLPA131,CGPLBR28,MBC_1083
CGPLH471,CGPLPA131,CGPLBR28,MBC_1083
CGPLH471,CGPLPA131,CGPLBR28,MBC_1083
CGPLH471,CGPLPA131,CGPLBR28,MBC_1083
CGPLH471,CGPLPA131,CGPLBR28,MBC_1083
EwS_1,MBC_1396,CGPLBR28,MBC_1083
EwS_1,MBC_1396,CGPLBR28,MBC_1083
EwS_1,MBC_1396,CGPLBR28,MBC_1083
EwS_1,MBC_1396,CGPLBR28,MBC_1083
EwS_1,MBC_1396,CGPLBR28,MBC_1083
EwS_1,MBC_1396,CGPLBR28,MBC_1083
EwS_1,MBC_1396,CGPLBR28,MBC_1083
EwS_1,MBC_1396,CGPLBR28,MBC_1083
EwS_1,MBC_1396,CGPLBR28,MBC_1083
EwS_1,MBC_1396,CGPLBR28,MBC_1083
EwS_1,MBC_1396,CGPLBR28,MBC_1083
EwS_1,MBC_1396,CGPLBR28,MBC_1083
EwS_1,MBC_1396,CGPLBR28,MBC_1083
EwS_1,MBC_1396,CGPLBR28,MBC_1083
EwS_1,MBC_1396,CGPLBR28,MBC_1083
EwS_1,MBC_1396,CGPLBR28,MBC_1083
EwS_1,MBC_1396,CGPLBR28,MBC_1083
EwS_1,MBC_1396,CGPLBR28,MBC_1083
EwS_1,MBC_1396,CGPLBR28,MBC_1083
EwS_1,MBC_1396,CGPLBR28,MBC_1083
EwS_1,MBC_1396,CGPLBR28,MBC_1083
EwS_1,MBC_1396,CGPLBR28,MBC_1083
EwS_1,MBC_1396,CGPLBR28,MBC_1083
EwS_1,MBC_1396,CGPLBR28,MBC_1083
EwS_1,MBC_1396,CGPLBR28,MBC_1083
EwS_1,MBC_1396,CGPLBR28,MBC_1083
EwS_1,MBC_1396,CGPLBR28,MBC_1083
EwS_1,MBC_1396,CGPLBR28,MBC_1083
EwS_1,MBC_1396,CGPLBR28,MBC_1083
EwS_1,MBC_1396,CGPLBR28,MBC_1083
EwS_1,MBC_1396,CGPLBR28,MBC_1083
EwS_1,MBC_1396,CGPLBR28,MBC_1083
EwS_1,MBC_1396,CGPLBR28,MBC_1083
EwS_1,MBC_1396,CGPLBR28,MBC_1083
EwS_1,MBC_1396,CGPLBR28,MBC_1083
EwS_1,MBC_1396,CGPLBR28,MBC_1083
EwS_1,MBC_1396,CGPLBR28,MBC_1083
EwS_1,MBC_1396,CGPLBR28,MBC_1083
EwS_1,MBC_1396,CGPLBR28,MBC_1083
EwS_1,MBC_1396,CGPLBR28,MBC_1083
EwS_1,MBC_1396,CGPLBR28,MBC_1083
EwS_1,MBC_1396,CGPLBR28,MBC_1083
EwS_1,MBC_1396,CGPLBR28,MBC_1083
EwS_1,MBC_1396,CGPLBR28,MBC_1083
EwS_1,MBC_1396,CGPLBR28,MBC_1083
EwS_1,MBC_1396,CGPLBR28,MBC_1083
EwS_1,MBC_1396,CGPLBR28,MBC_1083
EwS_1,MBC_1396,Ctrl_18,MBC_1058
EwS_1,MBC_1396,Ctrl_18,MBC_1058
EwS_1,MBC_1396,Ctrl_18,MBC_1058
EwS_1,MBC_1396,Ctrl_18,MBC_1058
EwS_1,MBC_1396,Ctrl_18,MBC_1058
EwS_1,MBC_1396,Ctrl_18,MBC_1058
EwS_1,MBC_1396,Ctrl_18,MBC_1058
EwS_1,MBC_1396,Ctrl_18,MBC_1058
EwS_1,MBC_1396,Ctrl_18,MBC_1058
EwS_1,MBC_1396,Ctrl_18,MBC_1058
EwS_1,MBC_1396,Ctrl_18,MBC_1058
EwS_1,MBC_1396,Ctrl_18,MBC_1058
EwS_1,MBC_1396,Ctrl_18,MBC_1058
EwS_1,MBC_1396,Ctrl_18,MBC_1058
EwS_1,MBC_1396,Ctrl_18,MBC_1058
EwS_1,MBC_1396,Ctrl_18,MBC_1058
EwS_1,MBC_1396,Ctrl_18,MBC_1058
EwS_1,MBC_1396,Ctrl_18,MBC_1058
CGPLH49,Ren30,Ctrl_18,MBC_1058
CGPLH49,Ren30,Ctrl_18,MBC_1058
CGPLH49,Ren30,Ctrl_18,MBC_1058
CGPLH49,Ren30,Ctrl_18,MBC_1058
CGPLH49,Ren30,Ctrl_18,MBC_1058
CGPLH49,Ren30,Ctrl_18,MBC_1058
CGPLH49,Ren30,Ctrl_18,MBC_1058
CGPLH49,Ren30,Ctrl_18,MBC_1058
CGPLH49,Ren30,Ctrl_18,MBC_1058
CGPLH49,Ren30,Ctrl_18,MBC_1058
CGPLH49,Ren30,Ctrl_18,MBC_1058
CGPLH49,Ren30,Ctrl_18,MBC_1058
CGPLH49,Ren30,Ctrl_18,MBC_1058
CGPLH49,Ren30,Ctrl_18,MBC_1058
CGPLH49,Ren30,Ctrl_18,MBC_1058
CGPLH49,Ren30,Ctrl_18,MBC_1058
CGPLH49,Ren30,Ctrl_18,MBC_1058
CGPLH49,Ren30,Ctrl_18,MBC_1058
CGPLH49,Ren30,Ctrl_18,MBC_1058
CGPLH49,Ren30,Ctrl_18,MBC_1058
CGPLH49,Ren30,Ctrl_18,MBC_1058
CGPLH49,Ren30,Ctrl_18,MBC_1058
CGPLH49,Ren30,Ctrl_18,MBC_1058
CGPLH49,Ren30,Ctrl_18,MBC_1058
CGPLH49,Ren30,Ctrl_18,MBC_1058
CGPLH49,Ren30,Ctrl_18,MBC_1058
CGPLH49,Ren30,Ctrl_18,MBC_1058
CGPLH49,Ren30,Ctrl_18,MBC_1058
CGPLH49,Ren30,Ctrl_18,MBC_1058
CGPLH49,Ren30,Ctrl_18,MBC_1058
CGPLH49,Ren30,Ctrl_18,MBC_1058
CGPLH49,Ren30,Ctrl_18,MBC_1058
CGPLH49,Ren30,Ctrl_18,MBC_1058
CGPLH49,Ren30,Ctrl_18,MBC_1058
CGPLH49,Ren30,Ctrl_18,MBC_1058
CGPLH49,Ren30,Ctrl_18,MBC_1058
CGPLH49,Ren30,Ctrl_18,MBC_1058
CGPLH49,Ren30,Ctrl_18,MBC_1058
CGPLH49,Ren30,Ctrl_18,MBC_1058
CGPLH49,Ren30,Ctrl_18,MBC_1058
CGPLH49,Ren30,Ctrl_18,MBC_1058
CGPLH49,Ren30,Ctrl_18,MBC_1058
CGPLH49,Ren30,Ctrl_18,MBC_1058
CGPLH49,Ren30,Ctrl_18,MBC_1058
CGPLH49,Ren30,Ctrl_18,MBC_1058
CGPLH49,Ren30,Ctrl_18,MBC_1058
CGPLH49,Ren30,Ctrl_18,MBC_1058
CGPLH49,Ren30,Ctrl_18,MBC_1058
CGPLH49,Ren30,Ctrl_18,MBC_1058
