TN,FP,FN,TP
CGST11,EwS_15,CGPLH344,Ren16
CGST11,EwS_15,CGPLH344,Ren16
CGST11,EwS_15,CGPLH344,Ren16
CGST11,EwS_15,CGPLH344,Ren16
CGST11,EwS_15,CGPLH344,Ren16
CGST11,EwS_15,CGPLH344,Ren16
CGST11,EwS_15,CGPLH344,Ren16
CGST11,EwS_15,CGPLH344,Ren16
CGST11,EwS_15,CGPLH344,Ren16
CGST11,EwS_15,CGPLH344,Ren16
CGST11,EwS_15,CGPLH344,Ren16
CGST11,EwS_15,CGPLH344,Ren16
CGST11,EwS_15,CGPLH344,Ren16
CGST11,EwS_15,CGST11,EwS_15
CGST11,EwS_15,CGST11,EwS_15
CGST11,EwS_15,CGST11,EwS_15
CGST11,EwS_15,CGST11,EwS_15
CGST11,EwS_15,CGST11,EwS_15
CGST11,EwS_15,CGST11,EwS_15
CGST11,EwS_15,CGST11,EwS_15
CGST11,EwS_15,CGST11,EwS_15
CGST11,EwS_15,CGST11,EwS_15
CGST11,EwS_15,CGST11,EwS_15
CGST11,EwS_15,CGST11,EwS_15
CGST11,EwS_15,CGST11,EwS_15
CGST11,EwS_15,CGST11,EwS_15
CGST11,EwS_15,CGST11,EwS_15
CGST11,EwS_15,CGST11,EwS_15
CGST11,EwS_15,CGST11,EwS_15
CGST11,EwS_15,CGST11,EwS_15
CGST11,EwS_15,CGST11,EwS_15
CGST11,EwS_15,CGST11,EwS_15
CGST11,EwS_15,CGST11,EwS_15
CGST11,EwS_15,CGST11,EwS_15
CGST11,EwS_15,CGST11,EwS_15
CGST11,EwS_15,CGST11,EwS_15
CGST11,EwS_15,CGST11,EwS_15
CGST11,EwS_15,CGST11,EwS_15
CGST11,EwS_15,CGST11,EwS_15
CGST11,EwS_15,CGST11,EwS_15
CGST11,EwS_15,CGST11,EwS_15
CGST11,EwS_15,CGST11,EwS_15
CGST11,EwS_15,CGST11,EwS_15
CGST11,EwS_15,CGST11,EwS_15
CGST11,EwS_15,CGST11,EwS_15
CGPLH432,MBC_1162,CGST11,EwS_15
CGPLH432,MBC_1162,CGST11,EwS_15
CGPLH432,MBC_1162,CGST11,EwS_15
CGPLH432,MBC_1162,CGST11,EwS_15
CGPLH432,MBC_1162,CGST11,EwS_15
CGPLH432,MBC_1162,CGST11,EwS_15
CGPLH432,MBC_1162,CGST11,EwS_15
CGPLH432,MBC_1162,CGST11,EwS_15
CGPLH432,MBC_1162,CGST11,EwS_15
CGPLH432,MBC_1162,CGST11,EwS_15
CGPLH432,MBC_1162,CGST11,EwS_15
CGPLH432,MBC_1162,CGST11,EwS_15
CGPLH432,MBC_1162,CGST11,EwS_15
CGPLH432,MBC_1162,CGST11,EwS_15
CGPLH432,MBC_1162,CGST11,EwS_15
CGPLH432,MBC_1162,CGST11,EwS_15
CGPLH432,MBC_1162,CGST11,EwS_15
CGPLH432,MBC_1162,CGST11,EwS_15
CGPLH432,MBC_1162,CGST11,EwS_15
CGPLH432,MBC_1162,CGST11,EwS_15
CGPLH432,MBC_1162,CGST11,EwS_15
CGPLH432,MBC_1162,CGST11,EwS_15
CGPLH432,MBC_1162,CGST11,EwS_15
CGPLH432,MBC_1162,CGST11,EwS_15
CGPLH432,MBC_1162,CGST11,EwS_15
CGPLH432,MBC_1162,CGST11,EwS_15
CGPLH432,MBC_1162,CGST11,EwS_15
CGPLH432,MBC_1162,CGST11,EwS_15
CGPLH432,MBC_1162,CGST11,EwS_15
CGPLH432,MBC_1162,CGST11,EwS_15
CGPLH432,MBC_1162,CGST11,EwS_15
CGPLH432,MBC_1162,CGST11,EwS_15
CGPLH432,MBC_1162,CGST11,EwS_15
CGPLH432,MBC_1162,CGST11,EwS_15
CGPLH432,MBC_1162,CGST11,EwS_15
CGPLH432,MBC_1162,CGST11,EwS_15
CGPLH432,MBC_1162,CGST11,EwS_15
CGPLH432,MBC_1162,CGST11,EwS_15
CGPLH432,MBC_1162,CGST11,EwS_15
CGPLH432,MBC_1162,CGST11,EwS_15
CGPLH432,MBC_1162,CGST11,EwS_15
CGPLH432,MBC_1162,CGST11,EwS_15
CGPLH432,MBC_1162,CGST11,EwS_15
CGPLH432,MBC_1162,CGST11,EwS_15
CGPLH432,MBC_1162,CGST11,EwS_15
CGPLH432,MBC_1162,CGST11,EwS_15
CGPLH432,MBC_1162,CGST11,EwS_15
CGPLH432,MBC_1162,CGST11,EwS_15
CGPLH432,MBC_1162,CGST11,EwS_15
CGPLH432,MBC_1162,CGST11,EwS_15
CGPLH432,MBC_1162,CGST11,EwS_15
CGPLH432,MBC_1162,CGPLH432,MBC_1162
CGPLH432,MBC_1162,CGPLH432,MBC_1162
CGPLH432,MBC_1162,CGPLH432,MBC_1162
CGPLH432,MBC_1162,CGPLH432,MBC_1162
CGPLH432,MBC_1162,CGPLH432,MBC_1162
CGPLH432,MBC_1162,CGPLH432,MBC_1162
CGPLH432,MBC_1162,CGPLH432,MBC_1162
CGPLH432,MBC_1162,CGPLH432,MBC_1162
CGPLH432,MBC_1162,CGPLH432,MBC_1162
CGPLH432,MBC_1162,CGPLH432,MBC_1162
CGPLH432,MBC_1162,CGPLH432,MBC_1162
CGPLH432,MBC_1162,CGPLH432,MBC_1162
CGPLH432,MBC_1162,CGPLH432,MBC_1162
CGPLH432,MBC_1162,CGPLH432,MBC_1162
CGPLH432,MBC_1162,CGPLH432,MBC_1162
CGPLH507,AdSarc_1,CGPLH432,MBC_1162
CGPLH507,AdSarc_1,CGPLH432,MBC_1162
CGPLH507,AdSarc_1,CGPLH432,MBC_1162
CGPLH507,AdSarc_1,CGPLH432,MBC_1162
CGPLH507,AdSarc_1,CGPLH432,MBC_1162
CGPLH507,AdSarc_1,CGPLH432,MBC_1162
CGPLH507,AdSarc_1,CGPLH432,MBC_1162
CGPLH507,AdSarc_1,CGPLH432,MBC_1162
CGPLH507,AdSarc_1,CGPLH432,MBC_1162
CGPLH507,AdSarc_1,CGPLH432,MBC_1162
CGPLH507,AdSarc_1,CGPLH432,MBC_1162
CGPLH507,AdSarc_1,CGPLH432,MBC_1162
CGPLH507,AdSarc_1,CGPLH432,MBC_1162
CGPLH507,AdSarc_1,CGPLH432,MBC_1162
CGPLH507,AdSarc_1,CGPLH432,MBC_1162
CGPLH507,AdSarc_1,CGPLH432,MBC_1162
CGPLH507,AdSarc_1,CGPLH432,MBC_1162
CGPLH507,AdSarc_1,CGPLH432,MBC_1162
CGPLH507,AdSarc_1,CGPLH432,MBC_1162
CGPLH507,AdSarc_1,CGPLH432,MBC_1162
CGPLH507,AdSarc_1,CGPLH432,MBC_1162
CGPLH507,AdSarc_1,CGPLH432,MBC_1162
CGPLH507,AdSarc_1,CGPLH432,MBC_1162
CGPLH507,AdSarc_1,CGPLH432,MBC_1162
CGPLH507,AdSarc_1,CGPLH432,MBC_1162
CGPLH507,AdSarc_1,CGPLH432,MBC_1162
CGPLH507,AdSarc_1,CGPLH432,MBC_1162
CGPLH507,AdSarc_1,CGPLH432,MBC_1162
CGPLH507,AdSarc_1,CGPLH432,MBC_1162
CGPLH507,AdSarc_1,CGPLH432,MBC_1162
CGPLH507,AdSarc_1,CGPLH432,MBC_1162
CGPLH507,AdSarc_1,CGPLH432,MBC_1162
CGPLH507,AdSarc_1,CGPLH432,MBC_1162
CGPLH507,AdSarc_1,CGPLH432,MBC_1162
CGPLH507,AdSarc_1,CGPLH432,MBC_1162
CGPLH507,AdSarc_1,CGPLH432,MBC_1162
CGPLH507,AdSarc_1,CGPLH432,MBC_1162
CGPLH507,AdSarc_1,CGPLH432,MBC_1162
CGPLH507,AdSarc_1,CGPLH432,MBC_1162
CGPLH507,AdSarc_1,CGPLH432,MBC_1162
CGPLH507,AdSarc_1,CGPLH432,MBC_1162
CGPLH507,AdSarc_1,CGPLH432,MBC_1162
CGPLH507,AdSarc_1,CGPLH432,MBC_1162
CGPLH507,AdSarc_1,CGPLH432,MBC_1162
CGPLH507,AdSarc_1,CGPLH432,MBC_1162
CGPLH507,AdSarc_1,CGPLH432,MBC_1162
CGPLH507,AdSarc_1,CGPLH432,MBC_1162
CGPLH507,AdSarc_1,CGPLH432,MBC_1162
CGPLH507,AdSarc_1,CGPLH432,MBC_1162
CGPLH507,AdSarc_1,CGPLH432,MBC_1162
CGPLH507,AdSarc_1,CGPLH432,MBC_1162
CGPLH507,AdSarc_1,CGPLH432,MBC_1162
CGPLH507,AdSarc_1,CGPLH432,MBC_1162
CGPLH507,AdSarc_1,CGPLH432,MBC_1162
CGPLH507,AdSarc_1,CGPLH432,MBC_1162
CGPLH507,AdSarc_1,CGPLH432,MBC_1162
CGPLH507,AdSarc_1,CGPLH432,MBC_1162
CGPLH507,AdSarc_1,CGPLH432,MBC_1162
CGPLH507,AdSarc_1,CGPLH432,MBC_1162
CGPLH507,AdSarc_1,CGPLH432,MBC_1162
CGPLH507,AdSarc_1,CGPLH432,MBC_1162
CGPLH507,AdSarc_1,CGPLH432,MBC_1162
CGPLH507,AdSarc_1,CGPLH432,MBC_1162
CGPLH507,AdSarc_1,CGPLH432,MBC_1162
CGPLH507,AdSarc_1,CGPLH432,MBC_1162
CGPLH507,AdSarc_1,CGPLH432,MBC_1162
CGPLH310,CRPC_1439,CGPLH432,MBC_1162
CGPLH310,CRPC_1439,CGPLH432,MBC_1162
CGPLH310,CRPC_1439,CGPLH507,AdSarc_1
CGPLH310,CRPC_1439,CGPLH507,AdSarc_1
CGPLH310,CRPC_1439,CGPLH507,AdSarc_1
CGPLH310,CRPC_1439,CGPLH507,AdSarc_1
CGPLH310,CRPC_1439,CGPLH507,AdSarc_1
CGPLH310,CRPC_1439,CGPLH507,AdSarc_1
CGPLH310,CRPC_1439,CGPLH507,AdSarc_1
CGPLH310,CRPC_1439,CGPLH507,AdSarc_1
CGPLH310,CRPC_1439,CGPLH507,AdSarc_1
CGPLH310,CRPC_1439,CGPLH507,AdSarc_1
CGPLH310,CRPC_1439,CGPLH507,AdSarc_1
CGPLH310,CRPC_1439,CGPLH507,AdSarc_1
CGPLH310,CRPC_1439,CGPLH507,AdSarc_1
CGPLH310,CRPC_1439,CGPLH507,AdSarc_1
CGPLH310,CRPC_1439,CGPLH507,AdSarc_1
CGPLH310,CRPC_1439,CGPLH507,AdSarc_1
CGPLH310,CRPC_1439,CGPLH507,AdSarc_1
CGPLH310,CRPC_1439,CGPLH507,AdSarc_1
CGPLH310,CRPC_1439,CGPLH507,AdSarc_1
CGPLH310,CRPC_1439,CGPLH507,AdSarc_1
CGPLH310,CRPC_1439,CGPLH507,AdSarc_1
CGPLH310,CRPC_1439,CGPLH507,AdSarc_1
CGPLH310,CRPC_1439,CGPLH507,AdSarc_1
CGPLH310,CRPC_1439,CGPLH507,AdSarc_1
CGPLH310,CRPC_1439,CGPLH507,AdSarc_1
CGPLH310,CRPC_1439,CGPLH507,AdSarc_1
CGPLH310,CRPC_1439,CGPLH507,AdSarc_1
CGPLH310,CRPC_1439,CGPLH507,AdSarc_1
CGPLH310,CRPC_1439,CGPLH507,AdSarc_1
CGPLH310,CRPC_1439,CGPLH507,AdSarc_1
CGPLH310,CRPC_1439,CGPLH507,AdSarc_1
CGPLH310,CRPC_1439,CGPLH507,AdSarc_1
CGPLH310,CRPC_1439,CGPLH507,AdSarc_1
CGPLH310,CRPC_1439,CGPLH507,AdSarc_1
CGPLH310,CRPC_1439,CGPLH507,AdSarc_1
CGPLH310,CRPC_1439,CGPLH507,AdSarc_1
CGPLH310,CRPC_1439,CGPLH507,AdSarc_1
CGPLH310,CRPC_1439,CGPLH507,AdSarc_1
CGPLH310,CRPC_1439,CGPLH507,AdSarc_1
CGPLH310,CRPC_1439,CGPLH507,AdSarc_1
CGPLH310,CRPC_1439,CGPLH507,AdSarc_1
CGPLH310,CRPC_1439,CGPLH507,AdSarc_1
CGPLH310,CRPC_1439,CGPLH507,AdSarc_1
CGPLH310,CRPC_1439,CGPLH507,AdSarc_1
CGPLH310,CRPC_1439,CGPLH507,AdSarc_1
CGPLH310,CRPC_1439,CGPLH507,AdSarc_1
CGPLH310,CRPC_1439,CGPLH507,AdSarc_1
CGPLH310,CRPC_1439,CGPLH507,AdSarc_1
CGPLH310,CRPC_1439,CGPLH507,AdSarc_1
CGPLH310,CRPC_1439,CGPLH507,AdSarc_1
CGPLH310,CRPC_1439,CGPLH507,AdSarc_1
CGPLH310,CRPC_1439,CGPLH507,AdSarc_1
CGPLH310,CRPC_1439,CGPLH507,AdSarc_1
CGPLH310,CRPC_1439,CGPLH507,AdSarc_1
CGPLH310,CRPC_1439,CGPLH507,AdSarc_1
CGPLH310,CRPC_1439,CGPLH507,AdSarc_1
CGPLH310,CRPC_1439,CGPLH507,AdSarc_1
CGPLH310,CRPC_1439,CGPLH507,AdSarc_1
CGPLH310,CRPC_1439,CGPLH507,AdSarc_1
CGPLH310,CRPC_1439,CGPLH507,AdSarc_1
CGPLH310,CRPC_1439,CGPLH507,AdSarc_1
CGPLH310,CRPC_1439,CGPLH507,AdSarc_1
CGPLH310,CRPC_1439,CGPLH507,AdSarc_1
CGPLH310,CRPC_1439,CGPLH507,AdSarc_1
CGPLH518,MBC_1392,CGPLH507,AdSarc_1
CGPLH518,MBC_1392,CGPLH507,AdSarc_1
CGPLH518,MBC_1392,CGPLH507,AdSarc_1
CGPLH518,MBC_1392,CGPLH507,AdSarc_1
CGPLH518,MBC_1392,CGPLH507,AdSarc_1
CGPLH518,MBC_1392,CGPLH507,AdSarc_1
CGPLH518,MBC_1392,CGPLH507,AdSarc_1
CGPLH518,MBC_1392,CGPLH507,AdSarc_1
CGPLH518,MBC_1392,CGPLH507,AdSarc_1
CGPLH518,MBC_1392,CGPLH507,AdSarc_1
CGPLH518,MBC_1392,CGPLH507,AdSarc_1
CGPLH518,MBC_1392,CGPLH507,AdSarc_1
CGPLH518,MBC_1392,CGPLH507,AdSarc_1
CGPLH518,MBC_1392,CGPLH507,AdSarc_1
CGPLH518,MBC_1392,CGPLH507,AdSarc_1
CGPLH518,MBC_1392,CGPLH507,AdSarc_1
CGPLH518,MBC_1392,CGPLH507,AdSarc_1
CGPLH518,MBC_1392,CGPLH507,AdSarc_1
CGPLH518,MBC_1392,CGPLH507,AdSarc_1
CGPLH518,MBC_1392,CGPLH310,CRPC_1439
CGPLH518,MBC_1392,CGPLH310,CRPC_1439
CGPLH518,MBC_1392,CGPLH310,CRPC_1439
CGPLH518,MBC_1392,CGPLH310,CRPC_1439
CGPLH518,MBC_1392,CGPLH310,CRPC_1439
CGPLH518,MBC_1392,CGPLH310,CRPC_1439
CGPLH518,MBC_1392,CGPLH310,CRPC_1439
CGPLH518,MBC_1392,CGPLH310,CRPC_1439
CGPLH518,MBC_1392,CGPLH310,CRPC_1439
CGPLH518,MBC_1392,CGPLH310,CRPC_1439
CGPLH518,MBC_1392,CGPLH310,CRPC_1439
CGPLH518,MBC_1392,CGPLH310,CRPC_1439
CGPLH518,MBC_1392,CGPLH310,CRPC_1439
CGPLH518,MBC_1392,CGPLH310,CRPC_1439
CGPLH518,MBC_1392,CGPLH310,CRPC_1439
CGPLH518,MBC_1392,CGPLH310,CRPC_1439
CGPLH518,MBC_1392,CGPLH310,CRPC_1439
CGPLH518,MBC_1392,CGPLH310,CRPC_1439
CGPLH518,MBC_1392,CGPLH310,CRPC_1439
CGPLH518,MBC_1392,CGPLH310,CRPC_1439
CGPLH518,MBC_1392,CGPLH310,CRPC_1439
CGPLH518,MBC_1392,CGPLH310,CRPC_1439
CGPLH518,MBC_1392,CGPLH310,CRPC_1439
CGPLH518,MBC_1392,CGPLH310,CRPC_1439
CGPLH518,MBC_1392,CGPLH310,CRPC_1439
CGPLH518,MBC_1392,CGPLH310,CRPC_1439
CGPLH518,MBC_1392,CGPLH310,CRPC_1439
CGPLH518,MBC_1392,CGPLH310,CRPC_1439
CGPLH518,MBC_1392,CGPLH310,CRPC_1439
CGPLH518,MBC_1392,CGPLH310,CRPC_1439
CGPLH518,MBC_1392,CGPLH310,CRPC_1439
CGPLH518,MBC_1392,CGPLH310,CRPC_1439
CGPLH518,MBC_1392,CGPLH310,CRPC_1439
CGPLH518,MBC_1392,CGPLH310,CRPC_1439
CGPLH518,MBC_1392,CGPLH310,CRPC_1439
CGPLH518,MBC_1392,CGPLH310,CRPC_1439
CGPLH518,MBC_1392,CGPLH310,CRPC_1439
CGPLH518,MBC_1392,CGPLH310,CRPC_1439
CGPLH518,MBC_1392,CGPLH310,CRPC_1439
CGPLH518,MBC_1392,CGPLH310,CRPC_1439
CGPLH518,MBC_1392,CGPLH310,CRPC_1439
CGPLH518,MBC_1392,CGPLH310,CRPC_1439
CGPLH518,MBC_1392,CGPLH310,CRPC_1439
CGPLH518,MBC_1392,CGPLH310,CRPC_1439
CGPLH518,MBC_1392,CGPLH310,CRPC_1439
CGPLH518,MBC_1392,CGPLH310,CRPC_1439
CGPLH518,MBC_1392,CGPLH310,CRPC_1439
CGPLH447,EwS_78,CGPLH310,CRPC_1439
CGPLH447,EwS_78,CGPLH310,CRPC_1439
CGPLH447,EwS_78,CGPLH310,CRPC_1439
CGPLH447,EwS_78,CGPLH310,CRPC_1439
CGPLH447,EwS_78,CGPLH310,CRPC_1439
CGPLH447,EwS_78,CGPLH310,CRPC_1439
CGPLH447,EwS_78,CGPLH310,CRPC_1439
CGPLH447,EwS_78,CGPLH310,CRPC_1439
CGPLH447,EwS_78,CGPLH310,CRPC_1439
CGPLH447,EwS_78,CGPLH310,CRPC_1439
CGPLH447,EwS_78,CGPLH310,CRPC_1439
CGPLH447,EwS_78,CGPLH310,CRPC_1439
CGPLH447,EwS_78,CGPLH310,CRPC_1439
CGPLH447,EwS_78,CGPLH310,CRPC_1439
CGPLH447,EwS_78,CGPLH310,CRPC_1439
CGPLH447,EwS_78,CGPLH310,CRPC_1439
CGPLH447,EwS_78,CGPLH310,CRPC_1439
CGPLH447,EwS_78,CGPLH310,CRPC_1439
CGPLH447,EwS_78,CGPLH310,CRPC_1439
CGPLH447,EwS_78,CGPLH310,CRPC_1439
CGPLH447,EwS_78,CGPLH310,CRPC_1439
CGPLH447,EwS_78,CGPLH310,CRPC_1439
CGPLH447,EwS_78,CGPLH310,CRPC_1439
CGPLH447,EwS_78,CGPLH310,CRPC_1439
CGPLH447,EwS_78,CGPLH310,CRPC_1439
CGPLH447,EwS_78,CGPLH310,CRPC_1439
CGPLH447,EwS_78,CGPLH310,CRPC_1439
CGPLH447,EwS_78,CGPLH310,CRPC_1439
CGPLH447,EwS_78,CGPLH310,CRPC_1439
CGPLH447,EwS_78,CGPLH310,CRPC_1439
CGPLH447,EwS_78,CGPLH310,CRPC_1439
CGPLH447,EwS_78,CGPLH310,CRPC_1439
CGPLH447,EwS_78,CGPLH310,CRPC_1439
CGPLH447,EwS_78,CGPLH310,CRPC_1439
CGPLH447,EwS_78,CGPLH310,CRPC_1439
CGPLH447,EwS_78,CGPLH310,CRPC_1439
CGPLH447,EwS_78,CGPLH518,MBC_1392
CGPLH447,EwS_78,CGPLH518,MBC_1392
CGPLH447,EwS_78,CGPLH518,MBC_1392
CGPLH447,EwS_78,CGPLH518,MBC_1392
CGPLH447,EwS_78,CGPLH518,MBC_1392
CGPLH447,EwS_78,CGPLH518,MBC_1392
CGPLH447,EwS_78,CGPLH518,MBC_1392
CGPLH447,EwS_78,CGPLH518,MBC_1392
CGPLH447,EwS_78,CGPLH518,MBC_1392
CGPLH447,EwS_78,CGPLH518,MBC_1392
CGPLH447,EwS_78,CGPLH518,MBC_1392
CGPLH447,EwS_78,CGPLH518,MBC_1392
CGPLH447,EwS_78,CGPLH518,MBC_1392
CGPLH447,EwS_78,CGPLH518,MBC_1392
CGPLH447,EwS_78,CGPLH518,MBC_1392
CGPLH447,EwS_78,CGPLH518,MBC_1392
CGPLH447,EwS_78,CGPLH518,MBC_1392
CGPLH447,EwS_78,CGPLH518,MBC_1392
CGPLH447,EwS_78,CGPLH518,MBC_1392
CGPLH447,EwS_78,CGPLH518,MBC_1392
CGPLH447,EwS_78,CGPLH518,MBC_1392
CGPLH447,EwS_78,CGPLH518,MBC_1392
CGPLH447,EwS_78,CGPLH518,MBC_1392
CGPLH447,EwS_78,CGPLH518,MBC_1392
CGPLH447,EwS_78,CGPLH518,MBC_1392
CGPLH447,EwS_78,CGPLH518,MBC_1392
CGPLH447,EwS_78,CGPLH518,MBC_1392
CGPLH447,EwS_78,CGPLH518,MBC_1392
CGPLH447,EwS_78,CGPLH518,MBC_1392
CGPLH447,EwS_78,CGPLH518,MBC_1392
CGPLH445,MBC_1049,CGPLH518,MBC_1392
CGPLH445,MBC_1049,CGPLH518,MBC_1392
CGPLH445,MBC_1049,CGPLH518,MBC_1392
CGPLH445,MBC_1049,CGPLH518,MBC_1392
CGPLH445,MBC_1049,CGPLH518,MBC_1392
