fpr,tpr,thresholds
0.0,0.0,inf
0.0,0.011904761904761904,0.9992445
0.0,0.5238095238095238,0.70131093
0.015384615384615385,0.5238095238095238,0.6745013
0.015384615384615385,0.5595238095238095,0.63378286
0.03076923076923077,0.5595238095238095,0.6317284
0.03076923076923077,0.7380952380952381,0.37940368
0.12307692307692308,0.7380952380952381,0.2944736
0.12307692307692308,0.7738095238095238,0.27736098
0.13846153846153847,0.7738095238095238,0.26582277
0.13846153846153847,0.8333333333333334,0.24033733
0.2153846153846154,0.8333333333333334,0.18577857
0.2153846153846154,0.8452380952380952,0.1818325
0.24615384615384617,0.8452380952380952,0.16922598
0.24615384615384617,0.8571428571428571,0.16629124
0.2923076923076923,0.8571428571428571,0.15387936
0.2923076923076923,0.8690476190476191,0.12852713
0.3384615384615385,0.8690476190476191,0.12020827
0.3384615384615385,0.8928571428571429,0.117163435
0.36923076923076925,0.8928571428571429,0.10219546
0.36923076923076925,0.9047619047619048,0.10175124
0.4153846153846154,0.9047619047619048,0.09640857
0.4153846153846154,0.9166666666666666,0.095916435
0.4461538461538462,0.9166666666666666,0.08850635
0.4461538461538462,0.9285714285714286,0.083909184
0.5076923076923077,0.9285714285714286,0.07591951
0.5076923076923077,0.9404761904761905,0.075600386
0.5538461538461539,0.9404761904761905,0.06436524
0.5538461538461539,0.9523809523809523,0.061624363
0.6,0.9523809523809523,0.056157693
0.6,0.9642857142857143,0.055097893
0.6461538461538462,0.9642857142857143,0.05012335
0.6461538461538462,0.9761904761904762,0.04724936
0.676923076923077,0.9761904761904762,0.045303665
0.676923076923077,0.9880952380952381,0.045000695
0.8615384615384616,0.9880952380952381,0.021113748
0.8615384615384616,1.0,0.02042178
1.0,1.0,0.006401965
