fpr,tpr,thresholds
0.0,0.0,inf
0.0,0.012195121951219513,0.9993899
0.0,0.5121951219512195,0.8715862
0.014925373134328358,0.5121951219512195,0.86661303
0.014925373134328358,0.5609756097560976,0.77750313
0.029850746268656716,0.5609756097560976,0.75960904
0.029850746268656716,0.5853658536585366,0.7232166
0.04477611940298507,0.5853658536585366,0.7230704
0.04477611940298507,0.6829268292682927,0.59817237
0.07462686567164178,0.6829268292682927,0.5908013
0.07462686567164178,0.7073170731707317,0.57273734
0.1044776119402985,0.7073170731707317,0.5599494
0.1044776119402985,0.7560975609756098,0.50219697
0.13432835820895522,0.7560975609756098,0.4164689
0.13432835820895522,0.7804878048780488,0.3725617
0.14925373134328357,0.7804878048780488,0.35509652
0.14925373134328357,0.8048780487804879,0.34091783
0.16417910447761194,0.8048780487804879,0.3398974
0.16417910447761194,0.8170731707317073,0.3349085
0.208955223880597,0.8170731707317073,0.2914639
0.208955223880597,0.8292682926829268,0.2844033
0.22388059701492538,0.8292682926829268,0.2834454
0.22388059701492538,0.9024390243902439,0.25311613
0.2537313432835821,0.9024390243902439,0.23403963
0.2537313432835821,0.9146341463414634,0.22447795
0.26865671641791045,0.9146341463414634,0.21911602
0.26865671641791045,0.926829268292683,0.21693738
0.4626865671641791,0.926829268292683,0.10007899
0.4626865671641791,0.9634146341463414,0.098381266
0.6567164179104478,0.9634146341463414,0.05562218
0.6567164179104478,0.9878048780487805,0.047431666
0.6865671641791045,0.9878048780487805,0.04011864
0.6865671641791045,1.0,0.04006782
1.0,1.0,0.005452904
