fpr,tpr,thresholds
0.0,0.0,inf
0.0,0.012048192771084338,0.9995286
0.0,0.5180722891566265,0.775462
0.015151515151515152,0.5180722891566265,0.7455683
0.015151515151515152,0.5301204819277109,0.7433977
0.030303030303030304,0.5301204819277109,0.7308682
0.030303030303030304,0.5542168674698795,0.7254658
0.06060606060606061,0.5542168674698795,0.713327
0.06060606060606061,0.6987951807228916,0.26821727
0.07575757575757576,0.6987951807228916,0.2604492
0.07575757575757576,0.7469879518072289,0.22450693
0.09090909090909091,0.7469879518072289,0.20888235
0.09090909090909091,0.7590361445783133,0.1913445
0.10606060606060606,0.7590361445783133,0.18902545
0.10606060606060606,0.7710843373493976,0.18088318
0.12121212121212122,0.7710843373493976,0.1740373
0.12121212121212122,0.8072289156626506,0.16817635
0.16666666666666666,0.8072289156626506,0.14271407
0.16666666666666666,0.8433734939759037,0.138249
0.19696969696969696,0.8433734939759037,0.1375045
0.19696969696969696,0.8674698795180723,0.12655646
0.21212121212121213,0.8674698795180723,0.12470884
0.21212121212121213,0.891566265060241,0.120611235
0.22727272727272727,0.891566265060241,0.118574485
0.22727272727272727,0.9036144578313253,0.11590388
0.2727272727272727,0.9036144578313253,0.10196068
0.2727272727272727,0.9156626506024096,0.08811565
0.5151515151515151,0.9156626506024096,0.047216635
0.5151515151515151,0.927710843373494,0.04680044
0.5606060606060606,0.927710843373494,0.039982207
0.5606060606060606,0.9518072289156626,0.03962102
0.6363636363636364,0.9518072289156626,0.03020268
0.6363636363636364,0.963855421686747,0.02779557
0.6666666666666666,0.963855421686747,0.02542276
0.6666666666666666,0.9759036144578314,0.02392521
0.7424242424242424,0.9759036144578314,0.01798418
0.7424242424242424,0.9879518072289156,0.015162382
0.9242424242424242,0.9879518072289156,0.008605831
0.9242424242424242,1.0,0.008528329
1.0,1.0,0.0023681645
