fpr,tpr,thresholds
0.0,0.0,inf
0.0,0.012048192771084338,0.99973077
0.0,0.5060240963855421,0.8664323
0.015384615384615385,0.5060240963855421,0.86406237
0.015384615384615385,0.6144578313253012,0.7247761
0.03076923076923077,0.6144578313253012,0.6933868
0.03076923076923077,0.6506024096385542,0.67300147
0.046153846153846156,0.6506024096385542,0.66255057
0.046153846153846156,0.7228915662650602,0.56612396
0.06153846153846154,0.7228915662650602,0.5641459
0.06153846153846154,0.7951807228915663,0.48469788
0.07692307692307693,0.7951807228915663,0.481265
0.07692307692307693,0.8192771084337349,0.4662506
0.09230769230769231,0.8192771084337349,0.45122826
0.09230769230769231,0.8554216867469879,0.40486455
0.1076923076923077,0.8554216867469879,0.39123583
0.1076923076923077,0.8795180722891566,0.35698256
0.12307692307692308,0.8795180722891566,0.35396656
0.12307692307692308,0.891566265060241,0.34734827
0.13846153846153847,0.891566265060241,0.34033403
0.13846153846153847,0.9036144578313253,0.33414885
0.15384615384615385,0.9036144578313253,0.32788694
0.15384615384615385,0.927710843373494,0.31488952
0.16923076923076924,0.927710843373494,0.29792503
0.16923076923076924,0.9397590361445783,0.29695484
0.18461538461538463,0.9397590361445783,0.28535613
0.18461538461538463,0.963855421686747,0.2725384
0.36923076923076925,0.963855421686747,0.17898875
0.36923076923076925,0.9759036144578314,0.17833193
0.5076923076923077,0.9759036144578314,0.1517422
0.5076923076923077,0.9879518072289156,0.15147375
0.7846153846153846,0.9879518072289156,0.052958958
0.7846153846153846,1.0,0.04919921
1.0,1.0,0.006335592
