FN
CGPLBR82
EwS_54
CRPC_1022
CGPLPA134
CGPLBR100
JBLAB_5599
MBC_1135
CGPLOV22
EwS_34
EwS_78
MBC_1049
CGST33
CGPLOV31
Ren26
EwS_64
CGST53
CGPLBR60
EwS_18
MBC_1097
CGST80
CGPLPA15
CGPLBR41
M32
CGPLPA125
Ren11
CGPLPA86
Bl10
MBC_1366
EwS_91
CRPC_362
CGCRC305
Ov3
Ren6
CGPLPA39
Bl5
CGPLPA26
CGPLLU176
CGST102
MBC_1143
CGPLPA114
B12
CGPLPA69
CGPLLU264
MBC_1191
MBC_1196
Ren30
Ren22
CGCRC320
CGPLLU43
CGPLBR88
CGPLBR35
X72
CGST141
OtherSarc_4
MBC_1203
CGCRC292
RMS_1
CGPLBR56
CGPLLU161
