FN
CRPC_1033
CGST30
CGPLBR73
CGPLOV22
MBC_1388
Ren1
CGPLLU86
CGCRC304
CGST45
B2
Bl17
CGCRC319
EwS_18
M4
CGST80
B10
CGPLBR102
EwS_46
JBLAB_5180
CGPLPA86
MBC_1366
CGPLOV28
MBC_1286
CGCRC299
EwS_91
CRPC_362
CGPLBR45
X127
CGPLPA39
MBC_1174
Bl19
CGST102
MBC_1143
CGPLPA139
CGST131
CGPLBR63
MBC_1063
CGPLLU162
CGPLPA69
CGPLPA131
GB19
EwSLike_3
MBC_1196
CGPLOV48
MBC_1137
CGPLBR33
CGPLBR90
Ov1
EwS_62
CGPLBR52
CGPLLU246
