FN
CGPLLU205
CGPLOV37
B22
CGST30
CGPLPA134
C6
GB11
MBC_1045
CGPLPA74
B13
MBC_1129
CGPLBR28
CRPC_1434
CRPC_1012
CRPC_1459
CGPLPA59
CGCRC318
MBC_1100
X52
CGPLPA155
CGPLPA94
CGPLBR38
CGPLBR41
GB28
CGST13
CGPLPA125
MBC_1398
CGST47
X150
MBC_1239
JBLAB_5632
MBC_1286
CGPLBR69
EwS_37
Ov4
MBC_1209
CGPLLU169
GB22
CGPLLU266
GB33
MBC_1229
CGPLBR59
MBC_1334
Ren10
MBC_1389
MBC_1077
CGPLPA26
CGPLBR84
CGST131
Ren15
Ren8
CGPLPA114
MBC_1198
EwS_84
EwS_22
CGCRC341
EwS_73
MBC_1191
EwSLike_3
MBC_1310
Ren22
Bl8
Ren29
MBC_1137
CGPLOV26
CGPLBR90
MBC_1186
OtherSarc_4
CRPC_1006
Bl13
MBC_1150
CGPLOV13
EwS_57
