FN
CGPLBR82
CGPLPA135
CGPLPA92
CRPC_1022
CGPLOV23
CGPLBR101
CGPLPA34
MBC_1135
EwS_71
EwS_34
P1
CGPLOV12
CGPLOV31
B2
CGST53
EwS_18
CRPC_1035
MBC_1097
CGPLBR41
CGCRC321
CGST26
MBC_1366
JBLAB_5632
CGPLLU147
CRPC_362
M14
Ren4
Bl19
CGPLBR93
CGST102
CGPLBR63
B12
CGPLPA69
CGST16
CGPLLU264
MBC_1196
CGCRC294
CGPLPA52
CGPLOV48
MBC_1210
MBC_1108
EwS_89
Bl13
