FN
CGPLPA117
CGPLOV37
CGPLBR32
B22
CGPLLU269
JBLAB_5599
CGPLPA67
P3
EwS_29
CGPLPA59
CGCRC318
Bl17
MBC_1197
CGPLBR38
CGPLPA15
CGST13
EwS_46
EwS_26
CGPLBR49
MBC_1209
CRPC_1476
CGPLPA38
Ren10
MBC_1077
CGPLBR93
CGPLBR84
CRPC_1032
CGPLBR63
EwS_84
CGPLBR103
EwSLike_3
CGCRC294
Ren22
CGST41
CGPLOV13
CGPLBR52
