FN
CGPLBR82
MBC_1402
MBC_1079
JBLAB_5599
MBC_1135
CGPLPA67
CGPLOV22
EwS_78
CGPLLU86
GB8
CGPLOV31
EwS_29
EwS_24
CGST18
CGCRC319
B45
X75_1
CGPLPA125
CGPLPA130
Ren11
CGST77
CGPLOV43
CGPLBR69
CGPLPA17
Ren5
CGPLBR45
CGPLPA85
Ov3
M14
Ren25
CGPLPA39
Bl5
CGST102
MBC_1195
CGPLPA139
CRPC_1032
CGPLLU264
MBC_1191
CGPLBR87
CGCRC294
CGST41
MBC_1210
EwS_89
CGPLBR33
EwS_62
MBC_1048
