FN
CGPLPA117
CGPLBR101
CGPLLU269
CGCRC301
MBC_1129
EwS_1
EwS_40
CGPLOV12
CGPLOV40
P3
CGPLPA59
CGCRC318
Bl17
CGPLBR60
CGPLPA155
EwS_18
MBC_1288
CGST13
CGPLBR37
CGST77
L4
Ren2
CGPLBR49
CGPLBR59
CGPLPA71
CGPLPA38
MBC_1077
CGPLBR93
CGST58
CGST38
EwS_89
CGST141
