FN
CGST11
CGPLPA135
MBC_1348
B13
EwS_71
Ren14
CGPLPA58
EwS_78
CGPLOV25
Ren1
CGPLBR83
CGPLBR92
P3
CGPLBR57
CGPLOV31
EwS_29
X52
CGPLPA94
B45
MBC_1288
CGPLBR38
CGST80
CGPLPA15
EwS_26
X150
Ren2
MBC_1239
CGPLBR69
CGPLBR45
CRPC_1476
CGPLPA71
CGPLPA38
Bl5
CGPLPA128
CGPLLU264
CGPLBR103
EwSLike_3
CGST41
OtherSarc_4
CGPLOV13
