FN
CGPLPA117
CGPLLU205
CRPC_1033
CRPC_1433
B22
B15
MBC_1144
MBC_1348
CGPLLU269
CGCRC301
CGST39
MBC_1252
CGPLBR12
MBC_1240
MBC_1388
EwS_40
MBC_1311
CGPLOV40
CGPLBR83
P3
CRPC_1459
CRPC_1457
M4
CGPLBR38
CGPLPA15
GB28
CGPLPA136
MBC_1384
MBC_1084
CGST13
Ren19
EwS_26
L4
MBC_1398
X30
C2
Ren33
CGCRC307
Ren5
MBC_1209
CGPLLU169
CGPLPA126
GB22
GB13
GB33
MBC_1229
CGPLBR59
EwS_82
MBC_1220
CGPLPA38
MBC_1140
MBC_1193
Ren10
MBC_1283
MBC_1077
CGPLBR93
CGST58
MBC_1121
CGPLBR72
CGPLPA76
CGPLBR40
Ren15
EwS_73
CGPLBR103
EwSLike_3
MBC_1200
CGPLLU89
CGPLPA52
Ren29
MBC_1103
CGPLOV26
Ov1
MBC_1186
CGPLPA93
CRPC_1006
Bl13
EwS_57
MBC_1059
