FN
CGPLLU205
CGPLOV37
CGPLPA156
CRPC_1022
CGPLBR101
CGPLPA74
B13
CGPLLU267
CGPLPA34
CGPLBR28
MBC_1192
EwS_71
CGPLOV22
Ren14
EwS_78
Ren1
P1
EwS_60
CGPLPA59
CGCRC318
EwS_24
MBC_1100
CGPLPA136
CGPLOV46
CGPLBR37
JBLAB_5180
X150
MBC_1239
CGPLBR49
ChC1
EwS_37
Ren6
MBC_1077
CGPLPA128
CGST102
CGPLBR84
CGST16
CGPLBR87
Bl8
CGCRC320
EwSLike_2
OtherSarc_4
CGPLBR71
Bl13
CGPLOV13
CGPLLU161
