FN
CRPC_1433
CGPLPA92
CGPLPA74
B13
MBC_1219
MBC_1129
CGPLPA34
CGPLBR28
MBC_1135
EwS_34
CGPLPA129
CGPLBR83
CGPLBR92
EwS_60
P3
EwS_86
CGPLPA59
EwS_64
CGST53
CGPLPA155
CGPLBR102
GB28
CGPLBR47
MBC_1384
CGPLOV32
MBC_1259
GB31
MBC_1239
JBLAB_5632
CGCRC299
CGCRC307
B21
CGPLLU169
Ren32
X127
CGPLLU266
Ren4
Ren25
CGST81
MBC_1043
CGST131
CGPLBR63
Ren15
CGPLPA114
MBC_1198
EwS_84
CGPLPA131
CGST38
MBC_1191
EwSLike_3
CGST114
MBC_1396
CGPLLU89
Ren22
MBC_1108
CGPLBR35
CGPLOV26
OtherSarc_4
MBC_1203
MBC_1048
Bl13
MBC_1150
CGPLBR52
