FN
CGPLPA117
CGPLBR82
CRPC_1033
CGST11
CGPLBR32
B22
CGPLPA135
CGPLPA156
B15
MBC_1348
MBC_1045
CGPLLU269
CGCRC301
Bl4
EwS_79
EwS_1
EwS_40
CGPLOV25
CRPC_1434
CGPLOV40
CGPLLU86
EwS_60
CGCRC318
Bl17
CGPLPA94
CGPLBR38
CGPLLU180
L4
X30
Ren23
EwS_91
ChC1
MBC_1209
CGPLBR45
CRPC_1476
CGPLBR59
P2
CGPLPA38
MBC_1193
CGPLPA39
Ren10
CGPLBR93
CGST58
CGPLBR72
CGPLPA76
MBC_1064
CGPLBR103
MBC_1200
MBC_1396
Ren9
GB4
EwS_62
