FN
CGPLPA92
CRPC_1022
CGPLOV23
C6
CGPLBR73
CGPLBR100
MBC_1135
MBC_1192
CGPLPA67
EwS_34
CGPLBR57
EwS_86
CGST18
X52
EwS_18
M4
CRPC_1442
CGST80
CGPLOV46
CGPLOV32
EwS_46
CGST26
CGPLPA125
JBLAB_5180
Ren11
Bl10
MBC_1366
Ren5
RMS_8
CGCRC305
CGPLBR45
Ov3
CGPLLU266
CGPLPA42
Ren25
CGST102
CGPLBR63
B12
MBC_1196
CGPLLU89
Bl8
EwSLike_2
CGPLBR90
EwS_62
OtherSarc_4
MBC_1048
X112
CGPLLU161
