fpr,tpr,thresholds
0.0,0.0,inf
0.0,0.045454545454545456,0.98920876
0.0,0.45454545454545453,0.7702262
0.03076923076923077,0.45454545454545453,0.6725556
0.03076923076923077,0.5454545454545454,0.58179516
0.06153846153846154,0.5454545454545454,0.43248898
0.06153846153846154,0.6363636363636364,0.40242898
0.09230769230769231,0.6363636363636364,0.3612197
0.09230769230769231,0.7727272727272727,0.3310988
0.12307692307692308,0.7727272727272727,0.25641367
0.12307692307692308,0.8181818181818182,0.25212428
0.35384615384615387,0.8181818181818182,0.09647227
0.35384615384615387,0.8636363636363636,0.09324092
0.6,0.8636363636363636,0.05177594
0.6,0.9090909090909091,0.048356693
0.6461538461538462,0.9090909090909091,0.040984444
0.6461538461538462,0.9545454545454546,0.03963011
0.676923076923077,0.9545454545454546,0.0361562
0.676923076923077,1.0,0.034583766
1.0,1.0,0.0047337557
