fpr,tpr,thresholds
0.0,0.0,inf
0.0,0.05,0.9800724
0.0,0.2,0.9243595
0.015151515151515152,0.2,0.92259413
0.015151515151515152,0.35,0.8900239
0.030303030303030304,0.35,0.8550788
0.030303030303030304,0.65,0.73934484
0.06060606060606061,0.65,0.6483076
0.06060606060606061,0.75,0.61203575
0.10606060606060606,0.75,0.5844931
0.10606060606060606,0.8,0.51067036
0.16666666666666666,0.8,0.40354657
0.16666666666666666,0.85,0.38992834
0.24242424242424243,0.85,0.355663
0.24242424242424243,0.9,0.34325656
0.3787878787878788,0.9,0.22442791
0.3787878787878788,0.95,0.21820308
0.42424242424242425,0.95,0.20655946
0.42424242424242425,1.0,0.19473588
1.0,1.0,0.020023229
