fpr,tpr,thresholds
0.0,0.0,inf
0.0,0.05,0.98440963
0.0,0.5,0.77753055
0.05970149253731343,0.5,0.64169264
0.05970149253731343,0.65,0.59886146
0.07462686567164178,0.65,0.58052707
0.07462686567164178,0.7,0.56378996
0.14925373134328357,0.7,0.4738185
0.14925373134328357,0.75,0.46986327
0.16417910447761194,0.75,0.4527673
0.16417910447761194,0.8,0.43116498
0.19402985074626866,0.8,0.39870977
0.19402985074626866,0.85,0.394894
0.26865671641791045,0.85,0.3316838
0.26865671641791045,0.9,0.33055776
0.44776119402985076,0.9,0.205434
0.44776119402985076,0.95,0.20407164
0.9253731343283582,0.95,0.06124744
0.9253731343283582,1.0,0.058284752
1.0,1.0,0.02249882
