fpr,tpr,thresholds
0.0,0.0,inf
0.0,0.05555555555555555,0.99137306
0.0,0.5,0.84920317
0.04411764705882353,0.5,0.75310737
0.04411764705882353,0.6666666666666666,0.666661
0.058823529411764705,0.6666666666666666,0.6601253
0.058823529411764705,0.8333333333333334,0.5388683
0.07352941176470588,0.8333333333333334,0.45126382
0.07352941176470588,0.8888888888888888,0.44615394
0.3382352941176471,0.8888888888888888,0.23977366
0.3382352941176471,0.9444444444444444,0.23029815
0.45588235294117646,0.9444444444444444,0.17757818
0.45588235294117646,1.0,0.16007455
1.0,1.0,0.028983071
