fpr,tpr,thresholds
0.0,0.0,inf
0.0,0.045454545454545456,0.9920781
0.0,0.3181818181818182,0.7900137
0.015384615384615385,0.3181818181818182,0.7827443
0.015384615384615385,0.36363636363636365,0.7403263
0.03076923076923077,0.36363636363636365,0.7080305
0.03076923076923077,0.5454545454545454,0.6184714
0.046153846153846156,0.5454545454545454,0.61824846
0.046153846153846156,0.5909090909090909,0.61334574
0.06153846153846154,0.5909090909090909,0.6120148
0.06153846153846154,0.7727272727272727,0.42564294
0.1076923076923077,0.7727272727272727,0.3928612
0.1076923076923077,0.8181818181818182,0.30828208
0.12307692307692308,0.8181818181818182,0.25290796
0.12307692307692308,0.8636363636363636,0.24687211
0.35384615384615387,0.8636363636363636,0.11105537
0.35384615384615387,0.9090909090909091,0.10093839
0.4,0.9090909090909091,0.088716015
0.4,0.9545454545454546,0.0808406
0.6,0.9545454545454546,0.05654598
0.6,1.0,0.05231815
1.0,1.0,0.0052913204
