fpr,tpr,thresholds
0.0,0.0,inf
0.0,0.045454545454545456,0.9684627
0.0,0.4090909090909091,0.5521129
0.03076923076923077,0.4090909090909091,0.4872777
0.03076923076923077,0.6363636363636364,0.4186013
0.046153846153846156,0.6363636363636364,0.39256606
0.046153846153846156,0.6818181818181818,0.37721258
0.1076923076923077,0.6818181818181818,0.2921172
0.1076923076923077,0.7272727272727273,0.27949607
0.15384615384615385,0.7272727272727273,0.20712486
0.15384615384615385,0.7727272727272727,0.20055786
0.16923076923076924,0.7727272727272727,0.18417096
0.16923076923076924,0.8181818181818182,0.18095541
0.3384615384615385,0.8181818181818182,0.07179511
0.3384615384615385,0.8636363636363636,0.07053926
0.49230769230769234,0.8636363636363636,0.045853183
0.49230769230769234,0.9090909090909091,0.04425572
0.6615384615384615,0.9090909090909091,0.022579163
0.6615384615384615,0.9545454545454546,0.02179987
0.6923076923076923,0.9545454545454546,0.018123576
0.6923076923076923,1.0,0.016355012
1.0,1.0,0.0022408871
