fpr,tpr,thresholds
0.0,0.0,inf
0.0,0.05263157894736842,0.9967702
0.0,0.5789473684210527,0.6542871
0.014705882352941176,0.5789473684210527,0.64335805
0.014705882352941176,0.7368421052631579,0.57431376
0.07352941176470588,0.7368421052631579,0.44846025
0.07352941176470588,0.7894736842105263,0.44729358
0.11764705882352941,0.7894736842105263,0.42203325
0.11764705882352941,0.8421052631578947,0.41209906
0.16176470588235295,0.8421052631578947,0.38474467
0.16176470588235295,0.9473684210526315,0.33512416
0.22058823529411764,0.9473684210526315,0.2712713
0.22058823529411764,1.0,0.26977444
1.0,1.0,0.048780058
