fpr,tpr,thresholds
0.0,0.0,inf
0.0,0.047619047619047616,0.9990256
0.0,0.5238095238095238,0.7646594
0.015151515151515152,0.5238095238095238,0.7554908
0.015151515151515152,0.6190476190476191,0.6195811
0.045454545454545456,0.6190476190476191,0.5437441
0.045454545454545456,0.6666666666666666,0.4763152
0.09090909090909091,0.6666666666666666,0.40374413
0.09090909090909091,0.7619047619047619,0.38129252
0.10606060606060606,0.7619047619047619,0.3599858
0.10606060606060606,0.8571428571428571,0.32405922
0.15151515151515152,0.8571428571428571,0.26797038
0.15151515151515152,0.9047619047619048,0.25707018
0.16666666666666666,0.9047619047619048,0.2361954
0.16666666666666666,0.9523809523809523,0.23458152
0.8636363636363636,0.9523809523809523,0.03070057
0.8636363636363636,1.0,0.028701188
1.0,1.0,0.0076912823
