fpr,tpr,thresholds
0.0,0.0,inf
0.0,0.05,0.99326503
0.0,0.5,0.71226007
0.014925373134328358,0.5,0.7094721
0.014925373134328358,0.55,0.69072306
0.04477611940298507,0.55,0.62820894
0.04477611940298507,0.6,0.51476765
0.05970149253731343,0.6,0.48800406
0.05970149253731343,0.75,0.4285798
0.14925373134328357,0.75,0.34325275
0.14925373134328357,0.8,0.33999422
0.208955223880597,0.8,0.28194544
0.208955223880597,0.85,0.28120378
0.23880597014925373,0.85,0.26549092
0.23880597014925373,0.9,0.26316988
0.2835820895522388,0.9,0.22491327
0.2835820895522388,0.95,0.21817507
0.6119402985074627,0.95,0.10586182
0.6119402985074627,1.0,0.09949232
1.0,1.0,0.018147996
