fpr,tpr,thresholds
0.0,0.0,inf
0.0,0.047619047619047616,0.9908252
0.0,0.23809523809523808,0.9684095
0.015384615384615385,0.23809523809523808,0.9467661
0.015384615384615385,0.5714285714285714,0.7743404
0.03076923076923077,0.5714285714285714,0.6384122
0.03076923076923077,0.6190476190476191,0.6295924
0.046153846153846156,0.6190476190476191,0.61186713
0.046153846153846156,0.6666666666666666,0.5922269
0.07692307692307693,0.6666666666666666,0.56809133
0.07692307692307693,0.7142857142857143,0.5420729
0.09230769230769231,0.7142857142857143,0.51432234
0.09230769230769231,0.8095238095238095,0.41508317
0.23076923076923078,0.8095238095238095,0.29650754
0.23076923076923078,0.9523809523809523,0.27696788
0.5538461538461539,0.9523809523809523,0.1370461
0.5538461538461539,1.0,0.1259296
1.0,1.0,0.013244733
