fpr,tpr,thresholds
0.0,0.0,inf
0.0,0.045454545454545456,0.9802935
0.0,0.18181818181818182,0.92559487
0.015384615384615385,0.18181818181818182,0.86228204
0.015384615384615385,0.6363636363636364,0.70014876
0.046153846153846156,0.6363636363636364,0.6030174
0.046153846153846156,0.7727272727272727,0.5339029
0.09230769230769231,0.7727272727272727,0.34758765
0.09230769230769231,0.8636363636363636,0.31397894
0.1076923076923077,0.8636363636363636,0.29589233
0.1076923076923077,0.9090909090909091,0.27520946
0.3076923076923077,0.9090909090909091,0.11281717
0.3076923076923077,0.9545454545454546,0.11232547
0.8307692307692308,0.9545454545454546,0.025475813
0.8307692307692308,1.0,0.024103902
1.0,1.0,0.009130502
