fpr,tpr,thresholds
0.0,0.0,inf
0.0,0.05,0.9952351
0.0,0.7,0.5813911
0.014925373134328358,0.7,0.5332258
0.014925373134328358,0.75,0.5025369
0.029850746268656716,0.75,0.48968
0.029850746268656716,0.8,0.4882475
0.04477611940298507,0.8,0.4284552
0.04477611940298507,0.85,0.42571297
0.07462686567164178,0.85,0.39490956
0.07462686567164178,0.9,0.34869853
0.1044776119402985,0.9,0.30681822
0.1044776119402985,0.95,0.2922726
0.26865671641791045,0.95,0.21282305
0.26865671641791045,1.0,0.20927937
1.0,1.0,0.009398102
