fpr,tpr,thresholds
0.0,0.0,inf
0.0,0.047619047619047616,0.9586499
0.0,0.42857142857142855,0.7970802
0.015151515151515152,0.42857142857142855,0.7959142
0.015151515151515152,0.5714285714285714,0.68659663
0.030303030303030304,0.5714285714285714,0.64503336
0.030303030303030304,0.6666666666666666,0.5793668
0.12121212121212122,0.6666666666666666,0.5460742
0.12121212121212122,0.7142857142857143,0.45251125
0.13636363636363635,0.7142857142857143,0.37558255
0.13636363636363635,0.8571428571428571,0.35709077
0.2727272727272727,0.8571428571428571,0.19066092
0.2727272727272727,0.9047619047619048,0.17174043
0.45454545454545453,0.9047619047619048,0.08813795
0.45454545454545453,0.9523809523809523,0.08180691
0.6666666666666666,0.9523809523809523,0.04072621
0.6666666666666666,1.0,0.037637483
1.0,1.0,0.0034225918
