fpr,tpr,thresholds
0.0,0.0,inf
0.0,0.045454545454545456,0.98858273
0.0,0.5,0.7589835
0.015384615384615385,0.5,0.727191
0.015384615384615385,0.5454545454545454,0.7222543
0.03076923076923077,0.5454545454545454,0.6882622
0.03076923076923077,0.5909090909090909,0.67915606
0.06153846153846154,0.5909090909090909,0.6384104
0.06153846153846154,0.6818181818181818,0.51472265
0.07692307692307693,0.6818181818181818,0.51276714
0.07692307692307693,0.7272727272727273,0.49773082
0.12307692307692308,0.7272727272727273,0.42807853
0.12307692307692308,0.8181818181818182,0.32738805
0.36923076923076925,0.8181818181818182,0.10325028
0.36923076923076925,0.8636363636363636,0.09251754
0.5384615384615384,0.8636363636363636,0.0574785
0.5384615384615384,0.9090909090909091,0.055251557
0.7692307692307693,0.9090909090909091,0.032749113
0.7692307692307693,0.9545454545454546,0.030251676
0.8923076923076924,0.9545454545454546,0.02271758
0.8923076923076924,1.0,0.020116283
1.0,1.0,0.01058252
