repeat,fold,test_auroc,test_auprc,test_acc,test_ppv,test_sensitivity,test_specificity,test_f1,test_sen_99spe,test_threshold_99spe,test_ppv_threshold_99spe,test_acc_99spe,test_f1_99spe,test_sen_98spe,test_threshold_98spe,test_ppv_threshold_98spe,test_acc_98spe,test_f1_98spe,test_sen_95spe,test_threshold_95spe,test_ppv_threshold_95spe,test_acc_95spe,test_f1_95spe
12,3,0.8903318903318903,0.811761317600127,0.8620689655172413,0.8,0.5714285714285714,0.9545454545454546,0.6666666666666666,0.3333333333333333,0.76134115,1.0,0.6616666666666666,0.5,0.3333333333333333,0.76134115,1.0,0.6566666666666666,0.5,0.5714285714285714,0.5435877,0.8571428571428571,0.7463203463203463,0.6857142857142857
12,4,0.9581529581529582,0.8978631159835133,0.8850574712643678,0.72,0.8571428571428571,0.8939393939393939,0.782608695652174,0.5714285714285714,0.71299535,1.0,0.7807142857142857,0.7272727272727273,0.5714285714285714,0.71299535,1.0,0.7757142857142857,0.7272727272727273,0.7142857142857143,0.6168399,0.8823529411764706,0.8177489177489177,0.7894736842105263
12,5,0.9091575091575091,0.8441851273655052,0.9069767441860465,0.8421052631578947,0.7619047619047619,0.9538461538461539,0.8,0.3333333333333333,0.90791696,1.0,0.6616666666666666,0.5,0.3333333333333333,0.90791696,1.0,0.6566666666666666,0.5,0.5714285714285714,0.69699365,0.8571428571428571,0.746098901098901,0.6857142857142857
13,1,0.9134328358208955,0.8284838170165814,0.8735632183908046,0.8,0.6,0.9552238805970149,0.6857142857142857,0.5,0.7094721,1.0,0.745,0.6666666666666666,0.5,0.7094721,1.0,0.74,0.6666666666666666,0.55,0.62820894,0.8461538461538461,0.735820895522388,0.6666666666666666
13,2,0.8759018759018758,0.8282384057853651,0.8620689655172413,0.6956521739130435,0.7619047619047619,0.8939393939393939,0.7272727272727273,0.5714285714285714,0.7996271,1.0,0.7807142857142857,0.7272727272727273,0.5714285714285714,0.7996271,1.0,0.7757142857142857,0.7272727272727273,0.6190476190476191,0.6478487,0.8125,0.7629329004329004,0.7027027027027027
13,3,0.9575757575757575,0.8913920281358365,0.9069767441860465,0.8,0.8,0.9393939393939394,0.8,0.4,0.7628004,1.0,0.6950000000000001,0.5714285714285714,0.4,0.7628004,1.0,0.69,0.5714285714285714,0.75,0.590211,0.8823529411764706,0.8356060606060606,0.8108108108108109
13,4,0.9377622377622377,0.8187829406196958,0.896551724137931,0.8421052631578947,0.7272727272727273,0.9538461538461539,0.7804878048780488,0.18181818181818182,0.89191,1.0,0.5859090909090909,0.3076923076923077,0.18181818181818182,0.89191,1.0,0.5809090909090909,0.3076923076923077,0.5454545454545454,0.66002274,0.8571428571428571,0.7331118881118881,0.6666666666666666
13,5,0.9632034632034632,0.9086960443783612,0.8735632183908046,0.7272727272727273,0.7619047619047619,0.9090909090909091,0.7441860465116279,0.5714285714285714,0.8545688,1.0,0.7807142857142857,0.7272727272727273,0.5714285714285714,0.8545688,1.0,0.7757142857142857,0.7272727272727273,0.7142857142857143,0.62288696,0.9375,0.8249458874458875,0.8108108108108109
14,1,0.935820895522388,0.8976764104202188,0.9195402298850575,0.8823529411764706,0.75,0.9701492537313433,0.8108108108108109,0.55,0.7156234,1.0,0.77,0.7096774193548387,0.55,0.7156234,1.0,0.765,0.7096774193548387,0.75,0.4628623,0.8823529411764706,0.835820895522388,0.8108108108108109
14,2,0.9393939393939394,0.9004876910399859,0.9069767441860465,0.8333333333333334,0.75,0.9545454545454546,0.7894736842105263,0.7,0.6508968,1.0,0.845,0.8235294117647058,0.7,0.6508968,1.0,0.84,0.8235294117647058,0.75,0.51139945,0.8823529411764706,0.8356060606060606,0.8108108108108109
14,3,0.9458874458874459,0.876734488243103,0.8735632183908046,0.7777777777777778,0.6666666666666666,0.9393939393939394,0.717948717948718,0.0,inf,0.0,0.495,0.0,0.6190476190476191,0.5504688,0.9285714285714286,0.7920995670995671,0.7428571428571429,0.6190476190476191,0.5504688,0.9285714285714286,0.7773268398268398,0.7428571428571429
