fpr,tpr,thresholds
0.0,0.0,inf
0.0,0.045454545454545456,0.99034494
0.0,0.5909090909090909,0.7377606
0.015384615384615385,0.5909090909090909,0.7286658
0.015384615384615385,0.6363636363636364,0.7095253
0.06153846153846154,0.6363636363636364,0.66341436
0.06153846153846154,0.6818181818181818,0.66153526
0.07692307692307693,0.6818181818181818,0.6559959
0.07692307692307693,0.7727272727272727,0.6085685
0.09230769230769231,0.7727272727272727,0.5319999
0.09230769230769231,0.8181818181818182,0.5191049
0.1076923076923077,0.8181818181818182,0.50768447
0.1076923076923077,0.8636363636363636,0.48121384
0.13846153846153847,0.8636363636363636,0.4140809
0.13846153846153847,0.9545454545454546,0.38503698
0.16923076923076924,0.9545454545454546,0.346605
0.16923076923076924,1.0,0.32549688
1.0,1.0,0.0285912
