fpr,tpr,thresholds
0.0,0.0,inf
0.0,0.05,0.98521346
0.0,0.3,0.9341821
0.014925373134328358,0.3,0.9136639
0.014925373134328358,0.5,0.83365303
0.029850746268656716,0.5,0.8129997
0.029850746268656716,0.55,0.76219857
0.05970149253731343,0.55,0.7249526
0.05970149253731343,0.6,0.6391902
0.1044776119402985,0.6,0.5803769
0.1044776119402985,0.65,0.5799271
0.11940298507462686,0.65,0.5449806
0.11940298507462686,0.8,0.5034393
0.13432835820895522,0.8,0.4766313
0.13432835820895522,0.9,0.3334329
0.1791044776119403,0.9,0.2458267
0.1791044776119403,0.95,0.2192218
0.19402985074626866,0.95,0.21840265
0.19402985074626866,1.0,0.21304895
1.0,1.0,0.006165315
