fpr,tpr,thresholds
0.0,0.0,inf
0.0,0.05263157894736842,0.9946695
0.0,0.5789473684210527,0.58307475
0.029850746268656716,0.5789473684210527,0.5175276
0.029850746268656716,0.631578947368421,0.49543217
0.04477611940298507,0.631578947368421,0.47330427
0.04477611940298507,0.7894736842105263,0.39494714
0.05970149253731343,0.7894736842105263,0.3864175
0.05970149253731343,0.8421052631578947,0.3583719
0.13432835820895522,0.8421052631578947,0.259849
0.13432835820895522,0.8947368421052632,0.24788494
0.19402985074626866,0.8947368421052632,0.20177817
0.19402985074626866,0.9473684210526315,0.1998669
0.9253731343283582,0.9473684210526315,0.028310847
0.9253731343283582,1.0,0.027659668
1.0,1.0,0.016992364
