fpr,tpr,thresholds
0.0,0.0,inf
0.0,0.045454545454545456,0.990399
0.0,0.36363636363636365,0.8680993
0.015384615384615385,0.36363636363636365,0.86391413
0.015384615384615385,0.5454545454545454,0.7731852
0.046153846153846156,0.5454545454545454,0.71281075
0.046153846153846156,0.7272727272727273,0.6014777
0.1076923076923077,0.7272727272727273,0.5470185
0.1076923076923077,0.8181818181818182,0.4202461
0.12307692307692308,0.8181818181818182,0.40364292
0.12307692307692308,0.8636363636363636,0.34432518
0.27692307692307694,0.8636363636363636,0.12748669
0.27692307692307694,0.9090909090909091,0.12445743
0.3230769230769231,0.9090909090909091,0.11889904
0.3230769230769231,0.9545454545454546,0.11884735
0.5076923076923077,0.9545454545454546,0.06960583
0.5076923076923077,1.0,0.06662079
1.0,1.0,0.007071184
